"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.699515673E0,1.553953290E-1,2.741722167E-1,1.151283622E0
3.709482861E0,2.969422378E-2,2.560627460E-1,1.136369944E0
3.719446142E0,1.265000552E-2,2.699111700E-1,1.066062570E0
3.729412913E0,1.266332120E-1,3.263701499E-1,9.552751780E-1
3.739383225E0,5.099949613E-2,2.912164330E-1,8.711193204E-1
3.749350361E0,9.361004084E-2,2.571280003E-1,8.103992939E-1
3.759321975E0,4.673844203E-2,2.475406379E-1,6.912229657E-1
3.769289580E0,-1.684448123E-1,2.187785208E-1,5.303681493E-1
3.779260048E0,2.522011697E-1,2.837595940E-1,3.940143883E-1
3.789227913E0,3.534012139E-1,2.454101145E-1,2.715090811E-1
3.799203902E0,3.928159550E-2,1.420795321E-1,1.012000442E-1
3.809172600E0,1.234374270E-1,1.708416492E-1,-9.054741263E-2
3.819139423E0,1.724395454E-1,2.049300969E-1,-2.514022291E-1
3.829107861E0,2.862896025E-1,1.964079887E-1,-3.588607013E-1
3.839075934E0,1.266332120E-1,1.026647836E-1,-4.408859909E-1
3.849044319E0,2.021337748E-1,1.186437383E-1,-5.111933947E-1
3.859016194E0,2.639190555E-1,1.633848101E-1,-5.761744976E-1
3.868984944E0,-1.215732098E-1,7.816372067E-2,-5.516734123E-1
3.878950309E0,-3.346259296E-1,2.530001104E-3,-4.930838943E-1
3.888918694E0,-1.716406047E-1,6.431528926E-2,-4.323638678E-1
3.898881975E0,4.460791498E-2,1.665806025E-1,-3.631217480E-1
3.908849840E0,-5.126581341E-2,1.420795321E-1,-3.046653867E-1
3.918817705E0,-6.831002980E-2,1.516669095E-1,-2.205095738E-1
3.928785569E0,-1.492700726E-1,1.580584943E-1,-1.597895473E-1
3.938746038E0,-1.824264042E-2,1.900164038E-1,-1.448758543E-1
3.948713173E0,-6.724476814E-2,1.900164038E-1,-1.480716467E-1
3.958668955E0,-7.137266397E-1,2.170474641E-2,-6.178529188E-2
3.968634892E0,3.470096290E-1,1.932121962E-1,8.841688186E-2
3.978592080E0,4.567317963E-1,2.358227372E-1,1.139832065E-1
3.988557132E0,-5.126581341E-2,1.484711170E-1,2.556632832E-2
3.998535517E0,4.748412669E-1,1.910816729E-1,6.391582079E-3
4.008501923E0,3.534012139E-1,1.324921697E-1,4.261054564E-3
4.018471455E0,-2.568616867E-1,1.211737376E-2,-1.257011145E-1
4.028438173E0,-1.567269117E-1,2.703106403E-2,-2.375537902E-1
4.038404632E0,-1.119858399E-1,3.661843762E-2,-1.938779801E-1
4.048371298E0,-1.824264042E-2,5.259739235E-2,-1.182442605E-1
4.058336298E0,-2.802974880E-1,2.596580051E-2,-8.415582776E-2
4.068302757E0,-2.653838098E-1,8.349003643E-2,-1.171789970E-2
4.078262496E0,-2.025332451E-1,1.452753246E-1,3.515370190E-2
4.088228277E0,-8.426235318E-1,1.105211023E-2,5.858949944E-2
4.098205205E0,-6.040045023E-1,1.105211023E-2,1.342232227E-1
4.108172080E0,2.436790615E-1,1.537974328E-1,2.013348341E-1
4.118138590E0,4.141212404E-1,2.251701057E-1,9.800425172E-2
4.128105465E0,1.371526904E-2,1.612542868E-1,1.597895473E-2
4.138076455E0,1.181111038E-1,1.484711170E-1,4.367581010E-2
4.148043746E0,1.968074590E-1,1.537974328E-1,7.456845790E-2
4.158020986E0,-2.195774615E-1,4.940159991E-2,-0.000000000E0
4.167989267E0,-4.932170510E-1,-3.155843541E-2,-3.089264594E-2
4.177945413E0,1.628521830E-1,9.840372950E-2,1.246358454E-1
4.187912444E0,3.640538454E-1,1.697763950E-1,1.608548164E-1
4.197879111E0,-1.215732098E-1,1.250353158E-1,6.072002649E-2
4.207846090E0,2.106558830E-1,1.889511347E-1,1.065263641E-3
4.217816090E0,-1.897500902E-1,6.431528926E-2,-1.065263641E-3
4.227783382E0,-9.490167499E-1,-1.102547869E-1,-4.474107176E-2
4.237748955E0,7.443529367E-2,8.988162130E-2,4.261054564E-3
4.247716090E0,8.155924678E-1,2.613890767E-1,6.391582079E-3
4.257684788E0,-6.157223582E-1,-1.025316212E-2,-7.989477366E-2
4.267652027E0,2.617885470E-1,1.218395308E-1,-9.906952083E-2
4.277625048E0,8.592683077E-1,2.294311523E-1,-1.374190152E-1
4.287592861E0,-1.972069293E-1,1.637842879E-2,-2.780338228E-1
4.297552861E0,-1.026780963E0,-2.125200927E-1,-3.972101808E-1
4.307519840E0,4.673844203E-2,-6.338318437E-2,-2.737727463E-1
4.317489892E0,3.225085735E-1,2.490053698E-2,-1.757684946E-1
4.327457184E0,2.202432603E-1,4.620581120E-2,-2.567285299E-1
4.337430934E0,3.033338189E-1,6.964161247E-2,-3.439469934E-1
4.347398850E0,3.491401672E-1,7.283740491E-2,-2.940127552E-1
4.357361923E0,-1.982721984E-1,-4.540686309E-2,-3.174485564E-1
4.367329371E0,5.898897648E-1,9.840372950E-2,-3.407512009E-1
4.377282965E0,-4.761728346E-1,-1.017326787E-1,-3.929491341E-1
4.387249007E0,-8.799077868E-1,-1.763011366E-1,-2.812296152E-1
4.397234996E0,6.900244951E-1,1.026647836E-1,-5.113265663E-2
4.407203069E0,3.427485824E-1,1.079910994E-1,-2.130527236E-2
4.417163955E0,-9.799094200E-1,-9.108003974E-2,-1.086568907E-1
4.427131246E0,4.311654568E-1,1.772332340E-1,-8.948214352E-2
4.437097757E0,9.391630292E-1,2.688459158E-1,-6.391582079E-3
4.447064996E0,-1.418132186E-1,6.538055837E-2,-7.456845604E-3
4.457034059E0,3.086601496E-1,9.946899116E-2,1.065263641E-3
4.467001455E0,5.504750013E-1,1.250353158E-1,1.257011145E-1
4.476967548E0,2.862896025E-1,7.922898233E-2,2.331595868E-1
4.486934788E0,4.546012580E-1,1.165132076E-1,2.002695650E-1
4.496902496E0,3.523359597E-1,1.047953144E-1,2.523343265E-1
4.506869788E0,2.010685205E-2,2.809632942E-2,2.938795984E-1
4.516838850E0,-2.217079997E-1,-1.451421715E-2,2.981406748E-1
4.526806298E0,1.798963994E-1,8.668582886E-2,3.705785871E-1
4.536773486E0,2.756369710E-1,1.143826842E-1,4.131891429E-1
4.546740882E0,-6.724476814E-2,5.685844645E-2,3.897533417E-1
4.556710673E0,-2.121206224E-1,5.579318479E-2,3.940143883E-1
4.566678330E0,2.394180000E-1,1.910816729E-1,3.673827946E-1
4.576651819E0,3.289001584E-1,2.209090441E-1,2.374206334E-1
4.586620048E0,-4.324970245E-1,3.874896467E-2,1.438105851E-1
4.596574423E0,2.585927546E-1,1.410142779E-1,5.539371073E-2
4.606541246E0,4.748412669E-1,1.431448013E-1,1.171789970E-2
4.616512027E0,-3.328948980E-3,4.301001877E-2,-7.882951200E-2
4.626479267E0,-1.311605871E-1,2.063948289E-2,-1.928127259E-1
4.636443850E0,1.127847880E-1,7.603318989E-2,-2.673811615E-1
4.646410777E0,-3.399522603E-1,-2.516685426E-2,-2.897517085E-1
4.656375152E0,-1.450090110E-1,-5.592634156E-2,-3.269027770E-1
4.666341819E0,-2.717753947E-1,-1.027979404E-1,-3.258375227E-1
4.676320882E0,3.576622605E-1,2.530001104E-3,-2.652506530E-1
4.686288798E0,2.873548567E-1,-1.238369010E-2,-3.247722387E-1
4.696250517E0,-5.552686751E-2,-5.912213027E-2,-3.588607013E-1
4.706217809E0,2.703106403E-1,-5.992108025E-3,-3.300985694E-1
4.716169059E0,-2.717753947E-1,-9.321057051E-2,-3.290333152E-1
4.726134684E0,-9.298419952E-1,-2.625874877E-1,-3.279680312E-1
4.736123225E0,4.418180883E-1,-4.753739014E-2,-2.428801060E-1
4.746091142E0,4.002728164E-1,-3.475422785E-2,-2.087916732E-1
4.756038538E0,7.323687430E-3,-9.960214794E-2,-2.844253778E-1
4.766004371E0,2.000032514E-1,-5.912213027E-2,-3.195790946E-1
4.775990934E0,5.163865685E-1,5.725792143E-3,-2.151832581E-1
4.785958850E0,-4.303665161E-1,-2.103895694E-1,-1.288969070E-1
4.795926246E0,-1.737711281E-1,-2.423474789E-1,3.408843651E-2
4.805894111E0,4.961465299E-1,-1.251684725E-1,1.427453309E-1
4.815860934E0,1.490037590E-1,-6.338318437E-2,1.022653133E-1
4.825828694E0,-1.673795432E-1,-7.190529257E-2,6.391581893E-2
4.835777236E0,7.601987720E-1,8.668582886E-2,1.438105851E-1
4.845743017E0,-4.380896688E-2,-7.936213911E-2,1.736379713E-1
4.855728746E0,-2.163816839E-1,-1.219726875E-1,1.789642870E-1
4.865696559E0,8.752472401E-1,1.069258377E-1,1.288969070E-1
4.875659840E0,1.458079666E-1,2.063948289E-2,7.243792713E-2
4.885627184E0,-2.856238186E-1,-4.860265180E-2,2.343579940E-2
4.895587965E0,3.033338189E-1,4.514054582E-2,5.752423778E-2
4.905554632E0,-5.816339254E-1,-1.177116334E-1,6.604634225E-2
4.915544423E0,-9.852356911E-1,-2.348906398E-1,6.498108059E-2
4.925513434E0,7.932219505E-1,2.809632942E-2,1.086568907E-1
4.935492913E0,5.771065950E-1,4.620581120E-2,4.793686420E-2
4.945462965E0,-3.589938581E-1,-4.860265180E-2,-5.113265663E-2
4.955394007E0,1.840242893E-1,5.366265774E-2,-4.261054471E-2
4.965360100E0,2.127864063E-1,3.235738352E-2,-1.810948178E-2
4.975334059E0,-4.356928170E-1,-1.294295341E-1,-7.350318879E-2
4.985300934E0,-9.468862414E-1,-2.668485343E-1,-1.022653133E-1
4.995269892E0,-3.653854430E-1,-1.720400751E-1,1.278316416E-2
5.005236975E0,7.591335177E-1,1.211737376E-2,2.450106293E-2
5.015191350E0,5.376918316E-1,4.660528619E-3,-9.906952083E-2
5.025157132E0,1.223721579E-1,-7.723161578E-2,-8.628635854E-2
5.035155725E0,2.042642981E-1,-1.230379492E-1,-9.587372653E-3
5.045124840E0,-1.185105834E-2,-2.039979845E-1,2.130527236E-2
5.055062705E0,5.632581562E-2,-2.167811543E-1,-1.384842768E-2
5.065028694E0,1.223721579E-1,-2.125200927E-1,-2.130527282E-3
5.075018746E0,-1.854890287E-1,-2.615222335E-1,9.161267430E-2
5.084987132E0,4.631233811E-1,-1.038632020E-1,1.587242782E-1
5.094926611E0,1.308942735E-1,-1.379516423E-1,2.002695650E-1
5.104892027E0,7.399587631E-1,9.986846708E-3,3.258375227E-1
5.114857757E0,9.178577662E-1,6.111950055E-2,4.121238589E-1
5.124823277E0,-2.238385230E-1,-1.560611278E-1,6.443513632E-1
5.134809111E0,3.523359597E-1,-4.540686309E-2,7.997466922E-1
5.144776611E0,1.042493582E0,1.303616315E-1,8.732498884E-1
5.154766507E0,-5.826992393E-1,-3.581948951E-2,9.179909229E-1
5.164736298E0,-5.603286624E-1,1.464737463E-3,9.403614998E-1
5.174681663E0,8.858999014E-1,2.486059070E-1,1.011734128E0
5.184648955E0,-2.792322338E-1,7.070687413E-2,1.052214146E0
5.194632705E0,-1.112002134E0,-6.870950758E-2,1.082041502E0
5.204601663E0,4.737760127E-1,1.740374416E-1,1.126782656E0
5.214567496E0,3.075948730E-2,1.431448013E-1,1.190698385E0
5.224536142E0,-4.878907502E-1,1.133174226E-1,1.000016212E0
5.234464892E0,1.319595277E-1,2.059953511E-1,9.787109494E-1
5.244429527E0,-2.462090552E-1,1.186437383E-1,9.882983565E-1
5.254416455E0,-4.633896947E-1,3.448791057E-2,8.860330582E-1
5.264383330E0,2.820285559E-1,1.804290265E-1,7.731150985E-1
5.274333642E0,-7.150582224E-2,1.303616315E-1,7.029408216E-1
5.284298798E0,-2.366216928E-1,6.644582003E-2,6.123934388E-1
5.294314267E0,2.223737910E-2,8.881635964E-2,5.420860648E-1
5.304284580E0,-3.954791278E-2,1.026647836E-1,3.854922652E-1
5.314249684E0,-2.195774615E-1,6.751108170E-2,2.246374637E-1
5.324219423E0,7.763108611E-2,6.964161247E-2,1.075916290E-1
5.334151611E0,-1.950764060E-1,-5.592634156E-2,2.982738242E-2
5.344117496E0,-1.673795432E-1,-6.870950758E-2,-9.693899006E-2
5.354080100E0,1.735048145E-1,-6.657897611E-4,-1.587242782E-1
5.364045673E0,-3.069290817E-1,-1.027979404E-1,-1.438105851E-1
5.374044996E0,-4.644549489E-1,-1.581916511E-1,-7.243792713E-2
5.384013955E0,9.254477918E-2,-6.764423847E-2,-6.072002649E-2
5.393958538E0,-1.812279820E-1,-1.059937328E-1,-4.687159881E-2
5.403925048E0,-8.322372288E-2,-8.681898564E-2,-1.704421826E-2
5.413909423E0,-2.739059031E-1,-1.177116334E-1,5.539371073E-2
5.423877705E0,-1.407080054E0,-2.924148738E-1,1.747032404E-1
5.433830569E0,-2.143843099E-2,2.530001104E-3,1.587242782E-1
5.443797288E0,4.535360038E-1,1.058605760E-1,1.555284858E-1
5.453767184E0,1.681784987E-1,8.135951310E-2,2.066611499E-1
5.463734215E0,8.422240615E-1,1.719069183E-1,3.524691164E-1
5.473733590E0,-4.474107325E-1,-7.616634667E-2,5.175849795E-1
5.483703902E0,-7.968171835E-1,-1.358211190E-1,5.410207510E-1
5.493644059E0,7.857651114E-1,1.825595498E-1,4.526038766E-1
5.503611298E0,-5.155876279E-1,-1.877527125E-2,3.801659644E-1
5.513627392E0,-8.096003532E-1,-9.960214794E-2,4.249070287E-1
5.523599580E0,4.716454744E-1,6.964161247E-2,4.398207366E-1
5.533579840E0,-1.673795432E-1,-6.657897611E-4,3.865575492E-1
5.543552861E0,-5.443497300E-1,-5.379581451E-2,3.322291076E-1
5.553456298E0,2.575274706E-1,7.922898233E-2,3.237069845E-1
5.563422236E0,-4.303665161E-1,-5.699160323E-2,3.226417303E-1
5.573385309E0,-6.018739343E-1,-8.788424730E-2,2.470080107E-1
5.583350934E0,-1.611211337E-2,9.986846708E-3,1.896169335E-1
5.593313330E0,8.402267098E-2,-5.992108025E-3,1.810948253E-1
5.603278642E0,2.330264151E-1,-4.860265180E-2,1.736379713E-1
5.613252705E0,6.005423665E-1,-5.992108025E-3,1.938779801E-1
5.623218902E0,-9.920267761E-2,-1.027979404E-1,1.885516644E-1
5.633165777E0,-3.282343447E-1,-9.108003974E-2,1.864211410E-1
5.643129996E0,-1.109205782E-1,-5.073318258E-2,2.182458937E-1
5.653105413E0,1.158474199E-2,-4.008054361E-2,3.215764761E-1
5.663070777E0,-1.822932363E-1,-8.681898564E-2,3.822965026E-1
5.673031975E0,-5.049349666E-1,-1.390169114E-1,4.483428299E-1
5.682996871E0,9.680583328E-2,-1.344895363E-2,5.303681493E-1
5.692968173E0,4.844286442E-1,8.988162130E-2,6.038713455E-1
5.702933694E0,2.383527458E-1,4.727107286E-2,6.858966351E-1
5.712918121E0,1.045689464E0,2.411490530E-1,7.837677002E-1
5.722885569E0,7.028076649E-1,2.645848691E-1,9.606015086E-1
5.732859840E0,7.028076649E-1,3.029343486E-1,1.088433146E0
5.742827965E0,1.133041024E0,3.636543751E-1,1.172588944E0
5.752771507E0,2.841590643E-1,2.155827284E-1,1.119325757E0
5.762737132E0,-1.727058738E-1,1.527321786E-1,9.755151868E-1
5.772712132E0,-5.339634046E-2,1.591237634E-1,8.764456511E-1
5.782678694E0,9.680583328E-2,2.198437899E-1,8.657930493E-1
5.792663017E0,4.098601937E-1,3.561975360E-1,9.137299061E-1
5.802631350E0,-1.982721984E-1,2.539322078E-1,8.711193204E-1
5.812578538E0,-5.305013061E-1,1.271658540E-1,9.499488473E-1
5.822544736E0,-3.175817132E-1,1.079910994E-1,1.029843569E0
5.832531819E0,3.043990731E-1,2.017343044E-1,1.084172130E0
5.842500100E0,1.872200817E-1,1.996037811E-1,9.957551956E-1
5.852460361E0,-5.339634046E-2,2.017343044E-1,9.499488473E-1
5.862427809E0,4.854938984E-1,3.125217259E-1,1.017060518E0
5.872382444E0,4.737760127E-1,3.444796205E-1,1.030908942E0
5.882348642E0,1.957421899E-1,3.167827725E-1,8.860330582E-1
5.892334215E0,4.439486265E-1,3.434143662E-1,7.402250767E-1
5.902302340E0,-6.617950648E-2,2.187785208E-1,6.805703044E-1
5.912268225E0,-1.439437568E-1,1.612542868E-1,5.921534300E-1
5.922236090E0,-6.085318699E-2,1.463405937E-1,5.687175989E-1
5.932185361E0,9.454214945E-3,1.516669095E-1,6.262418628E-1
5.942151350E0,1.511342824E-1,2.113216817E-1,6.709829569E-1
5.952132913E0,2.543316968E-2,2.166479975E-1,6.603302956E-1
5.962100465E0,2.010685205E-2,2.091911435E-1,6.613955498E-1
5.972066038E0,4.364917874E-1,2.273006290E-1,7.167892456E-1
5.982033382E0,2.500706315E-1,1.431448013E-1,6.262418628E-1
5.991990361E0,3.629885912E-1,1.250353158E-1,5.229113102E-1
6.001956663E0,7.633945346E-1,2.038648278E-1,4.781702161E-1
6.011935257E0,1.478053257E-2,1.388837546E-1,3.737743795E-1
6.021902757E0,3.928159550E-2,2.113216817E-1,2.502037883E-1
6.031867705E0,1.808284968E-1,2.262353599E-1,2.608564198E-1
6.041834944E0,-6.018739343E-1,6.538055837E-2,2.736395895E-1
6.051793277E0,2.798980176E-1,2.241048366E-1,2.821617126E-1
6.061759632E0,2.117211521E-1,1.708416492E-1,2.842922211E-1
6.071741194E0,-5.805686712E-1,2.916159295E-2,2.970753908E-1
6.081709059E0,2.245043069E-1,2.347574681E-1,2.715090811E-1
6.091676559E0,1.798963994E-1,2.858901322E-1,3.045322299E-1
6.101644371E0,1.085237339E-1,2.816290855E-1,3.886880577E-1
6.111594215E0,3.257043660E-1,2.933469713E-1,4.675175846E-1
6.121560205E0,2.223737836E-1,3.018690944E-1,5.580649972E-1
6.131545569E0,-5.233107507E-2,2.763027549E-1,5.367597342E-1
6.141513486E0,3.182475269E-2,2.997385561E-1,4.675175846E-1
6.151487132E0,-1.929458827E-1,2.251701057E-1,5.090628862E-1
6.161455621E0,2.010685056E-1,2.741722167E-1,6.294376254E-1
6.171400257E0,1.777658761E-1,2.645848691E-1,6.645913720E-1
6.181366350E0,-3.122554123E-1,2.123869359E-1,6.539387107E-1
6.191345621E0,-4.314317703E-1,2.081258893E-1,7.018755674E-1
6.201313017E0,1.968074590E-1,2.933469713E-1,8.199867010E-1
6.211304215E0,4.247738793E-2,2.454101145E-1,8.956204057E-1
6.221274007E0,-2.462090552E-1,1.996037811E-1,1.006407857E0
6.231232236E0,7.676556110E-1,4.456796646E-1,1.020256281E0
6.241200882E0,-9.281109273E-2,3.295659423E-1,9.819067717E-1
6.251172340E0,-7.680550814E-1,1.857553422E-1,8.934898973E-1
6.261141246E0,-1.769669205E-1,2.549974918E-1,9.286435843E-1
6.271105621E0,-2.472743243E-1,2.358227372E-1,1.007473111E0
6.281074059E0,-1.130511016E-1,2.241048366E-1,1.125717402E0
6.291016194E0,1.010535717E0,3.934817612E-1,1.185372114E0
6.300981975E0,6.570013762E-1,4.382228255E-1,1.192829013E0
6.310975465E0,1.298290044E-1,4.211786091E-1,1.067127824E0
6.320944059E0,3.299654126E-1,4.627238810E-1,9.659277797E-1
6.330913642E0,-1.865542978E-1,3.785680532E-1,8.572708964E-1
6.340882340E0,-7.115961313E-1,2.677806616E-1,8.082687855E-1
6.350817080E0,-1.185105834E-2,3.668501675E-1,9.265130758E-1
6.360782340E0,3.491401672E-1,4.371575713E-1,1.001081467E0
6.370775934E0,1.351553202E-1,4.275701940E-1,9.115993381E-1
6.380744059E0,3.374222517E-1,5.083971024E-1,7.741803527E-1
6.390695830E0,6.868287325E-1,5.893571377E-1,7.423555851E-1
6.400662288E0,3.928159773E-1,5.211802125E-1,6.571345329E-1
6.410641142E0,2.330264151E-1,5.062665343E-1,4.728438854E-1
6.420608850E0,-1.279647946E-1,4.339617789E-1,2.853575051E-1
6.430568746E0,-8.255793452E-1,2.901511788E-1,2.555301189E-1
6.440535621E0,-7.691203356E-1,2.752375007E-1,3.290333152E-1
6.450501194E0,4.865591824E-1,4.797681272E-1,4.131891429E-1
6.460467965E0,8.038745522E-1,5.776392221E-1,4.302333593E-1
6.470416246E0,2.617885470E-1,4.467449486E-1,2.576606572E-1
6.480381142E0,4.929507375E-1,4.414186180E-1,1.683116555E-1
6.490366246E0,6.761760712E-1,4.860265255E-1,1.299621612E-1
6.500333173E0,6.165213138E-2,3.668501675E-1,-1.150484756E-1
6.510307080E0,3.278348744E-1,3.498059511E-1,-2.748380303E-1
6.520274736E0,1.628521830E-1,1.772332340E-1,-2.769685388E-1
6.530227652E0,3.640538454E-1,1.420795321E-1,-3.163833022E-1
6.540193746E0,9.988178015E-1,2.613890767E-1,-4.728438854E-1
6.550177548E0,7.049382329E-1,2.347574681E-1,-6.699176431E-1
6.560145465E0,2.724411786E-1,1.644500792E-1,-7.753787637E-1
6.570110777E0,3.278348744E-1,1.559279710E-1,-7.998798490E-1
6.580078434E0,-1.034637317E-1,8.668582886E-2,-7.966840267E-1
6.590052548E0,-4.058654606E-1,4.514054582E-2,-7.519429922E-1
6.600020830E0,-6.191844866E-2,8.668582886E-2,-7.167892456E-1
6.609980882E0,1.904158741E-1,9.520793706E-2,-6.848313808E-1
6.619948330E0,-2.463422157E-2,6.005423889E-2,-7.583345771E-1
6.629911663E0,3.075948656E-1,1.719069183E-1,-8.636624813E-1
6.639878642E0,6.985466480E-1,2.262353599E-1,-8.020103574E-1
6.649849267E0,-5.659212917E-2,4.407528415E-2,-7.508777380E-1
6.659816611E0,-4.857602119E-1,-7.403582335E-2,-6.965492368E-1
6.669776142E0,-3.328948980E-3,-2.090579830E-2,-6.241113544E-1
6.679742705E0,1.767006069E-1,3.555317223E-2,-5.708481669E-1
6.689717600E0,-2.344911546E-1,-4.008054361E-2,-5.474123359E-1
6.699684996E0,1.351553202E-1,2.170474641E-2,-4.824312627E-1
6.709639944E0,1.298290044E-1,5.259739235E-2,-4.195807278E-1
6.719606038E0,-4.761728346E-1,-6.977476925E-2,-3.684480488E-1
6.729582132E0,-1.183774248E-1,-6.338318437E-2,-2.226400971E-1
6.739549267E0,4.482096732E-1,1.424790081E-2,-8.841688186E-2
6.749521559E0,2.777675092E-1,1.105211023E-2,-4.687159881E-2
6.759489215E0,5.526055098E-1,8.455529809E-2,-4.261054564E-3
6.769464632E0,1.010668874E-1,-3.861580743E-3,1.438105851E-1
6.779433069E0,-2.089248300E-1,-6.338318437E-2,3.311638236E-1
6.789392861E0,-9.362335801E-1,-2.540653646E-1,4.195807278E-1
6.799360361E0,-1.426254869E0,-3.360906839E-1,5.516734123E-1
6.809321767E0,7.697861195E-1,9.627319872E-2,8.221172094E-1
6.819288642E0,6.154560447E-1,1.154479459E-1,9.137299061E-1
6.829249267E0,-1.403884292E0,-1.784316599E-1,9.819067717E-1
6.839215517E0,-6.551371217E-1,-5.179844424E-2,1.225852132E0
6.849195205E0,4.844286442E-1,1.729721874E-1,1.496295929E0
6.859162809E0,-2.813627720E-1,9.520793706E-2,1.660346508E0
6.869119007E0,3.608580679E-2,1.697763950E-1,1.698696017E0
6.879085413E0,5.526055098E-1,2.773680091E-1,1.793504477E0
6.889047080E0,-3.016027808E-1,1.314269006E-1,1.942508221E0
6.899013017E0,5.430181623E-1,2.997385561E-1,2.014946222E0
6.908998798E0,8.582029939E-1,4.030691385E-1,1.903093457E0
6.918966715E0,-3.516701460E-1,2.358227372E-1,1.759416103E0
6.928931298E0,-1.159938931E0,4.407528415E-2,1.647563338E0
6.938898902E0,2.117211521E-1,2.081258893E-1,1.795634985E0
6.948858121E0,7.985482812E-1,3.732417524E-1,1.956356645E0
6.958824840E0,-2.676474862E-2,3.008038104E-1,1.741306543E0
6.968808277E0,-9.000146389E-1,1.324921697E-1,1.571929693E0
6.978776663E0,-3.717769980E-1,2.038648278E-1,1.732784510E0
6.988733486E0,1.149153188E-1,2.603237927E-1,1.738110781E0
6.998700725E0,2.894853950E-1,3.402185738E-1,1.543167591E0
7.008658121E0,-1.237037405E-1,2.368880063E-1,1.406813741E0
7.018624371E0,8.763124943E-1,4.094607234E-1,1.403617978E0
7.028605100E0,6.133255363E-1,3.902859688E-1,1.349289536E0
7.038572809E0,-1.492700726E-1,2.858901322E-1,1.183241606E0
7.048543902E0,-4.807002097E-2,2.890859246E-1,1.102281570E0
7.058511871E0,4.972118139E-1,4.201133549E-1,1.105477333E0
7.068469111E0,-3.388870060E-1,2.986733019E-1,1.014929891E0
7.078436038E0,3.715106845E-1,4.307659864E-1,1.009603620E0
7.088409840E0,8.134619594E-1,4.637891650E-1,1.006407857E0
7.098377444E0,-3.760380745E-1,2.432795912E-1,9.744499326E-1
7.108355361E0,3.597927988E-1,4.669849575E-1,8.583361506E-1
7.118324007E0,9.519461989E-1,6.362286806E-1,7.487471700E-1
7.128266455E0,-1.119858399E-1,4.020038545E-1,6.273071170E-1
7.138232444E0,-1.375521719E-1,3.455449045E-1,5.623260736E-1
7.148212548E0,7.388935089E-1,5.179844499E-1,5.506081581E-1
7.158179944E0,1.649827063E-1,4.488754570E-1,5.314334035E-1
7.168152184E0,4.801675975E-1,5.020055175E-1,3.918838501E-1
7.178120048E0,9.402283430E-1,5.083971024E-1,3.343596160E-1
7.188071923E0,2.159821987E-1,3.636543751E-1,2.448774725E-1
7.198038173E0,6.985466480E-1,4.913528562E-1,1.043958366E-1
7.208018850E0,2.767022252E-1,3.838943839E-1,-9.800425172E-2
7.217986559E0,-1.850096583E0,-3.861580743E-3,-2.439453751E-1
7.227958434E0,1.272457361E0,4.776375890E-1,-3.728422895E-2
7.237926559E0,2.629337072E0,6.554034352E-1,5.645897239E-2
7.247876871E0,4.375570416E-1,3.551322520E-1,-2.024000883E-1
7.257843173E0,-9.607346654E-1,2.177132517E-1,-2.961432934E-1
7.267810934E0,4.567318037E-2,2.869553864E-1,-2.396843135E-1
7.277777340E0,2.021337748E-1,2.997385561E-1,-3.822965026E-1
7.287761715E0,-8.961530030E-2,2.155827284E-1,-3.812312186E-1
7.297729944E0,2.671148479E-1,1.623195410E-1,-2.609896064E-1
7.307688121E0,2.703106403E-1,1.527321786E-1,-1.448758543E-1
7.317655361E0,2.404832691E-1,2.613890767E-1,-1.949432492E-1
7.327622913E0,8.615319431E-2,3.167827725E-1,-2.812296152E-1
7.337590152E0,4.226433635E-1,3.338269889E-1,-1.896169335E-1
7.347567496E0,2.756369673E-2,1.719069183E-1,-1.427453309E-1
7.357535725E0,-2.675143182E-1,1.239700541E-1,-1.001347825E-1
7.367490257E0,6.026729345E-1,3.700459599E-1,-5.645897239E-2
7.377457080E0,4.141212404E-1,3.455449045E-1,-1.278316416E-2
7.387451975E0,9.321057005E-4,2.209090441E-1,9.374319762E-2
7.397421663E0,5.728455186E-1,3.466101587E-1,1.640505940E-1
7.407381923E0,-1.769669205E-1,2.443448454E-1,1.906821877E-1
7.417350621E0,-4.463454783E-1,1.974732429E-1,2.661827505E-1
7.427309163E0,1.511342824E-1,2.731069624E-1,3.290333152E-1
7.437276871E0,-4.612591565E-1,1.687111259E-1,3.822965026E-1
