"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.217766345E1,-3.337987661E-1,4.799104691E0,1.002532864E1
1.218765907E1,-5.826523304E-1,5.234897614E0,7.279265404E0
1.219762860E1,-5.132604837E-1,5.093421936E0,8.454739571E0
1.220759480E1,-3.744767308E-1,4.669892311E0,9.762118340E0
1.221756397E1,-5.563312769E-1,5.095814705E0,7.633702278E0
1.222752829E1,-4.893322289E-1,4.995316505E0,8.366205215E0
1.223749694E1,-2.045863420E-1,4.756033897E0,9.010173798E0
1.224745584E1,-4.749752879E-1,5.007280350E0,8.327919960E0
1.225742350E1,-2.859423161E-1,4.863711357E0,8.636893272E0
1.226738975E1,-4.677968323E-1,4.913960457E0,8.571988106E0
1.227735725E1,-5.443671346E-1,4.973781109E0,7.619345665E0
1.228732079E1,-4.127618968E-1,4.777569294E0,9.338289261E0
1.229728793E1,-2.476571500E-1,4.672285080E0,8.701499939E0
1.230726204E1,-3.385843933E-1,5.012066364E0,8.117351532E0
1.231722985E1,-8.464609832E-2,4.708177567E0,9.053244591E0
1.232717631E1,-3.385843933E-1,4.839782715E0,8.682356834E0
1.233714194E1,-5.682953596E-1,4.846961498E0,7.966304779E0
1.234712902E1,-7.552346587E-1,4.796711922E0,8.852247238E0
1.235709683E1,-5.682953596E-1,4.978566647E0,7.932805061E0
1.236703256E1,-4.875376076E-2,4.992923737E0,8.691927910E0
1.237699709E1,3.197409213E-1,4.885246754E0,9.216255188E0
1.238698345E1,1.091725305E-1,5.143671513E0,8.225028992E0
1.239695016E1,-2.093719840E-1,5.035994530E0,8.406883240E0
1.240692787E1,-7.456633449E-1,4.868496895E0,8.632107735E0
1.241689568E1,-1.042373419E0,5.126921654E0,7.851449490E0
1.242685954E1,-7.743772268E-1,5.256433010E0,8.287241936E0
1.243682699E1,-2.572284341E-1,5.395216942E0,8.567202568E0
1.244678032E1,4.695914313E-2,5.510072231E0,8.519346237E0
1.245674631E1,1.106680464E-2,5.426323414E0,8.694320679E0
1.246673027E1,-5.754738450E-1,5.385645390E0,8.167600632E0
1.247669808E1,-1.071087241E0,5.323431969E0,7.834699631E0
1.248664183E1,-1.255633712E0,5.199005604E0,8.332705498E0
1.249660720E1,-1.032802105E0,5.388038158E0,8.040482521E0
1.250660105E1,-7.313064337E-1,5.411966801E0,8.306385040E0
1.251656928E1,-7.193422914E-1,5.354538918E0,8.600702286E0
1.252656204E1,-7.480561733E-1,5.411966801E0,8.097909927E0
1.253653277E1,-1.016052365E0,5.220541000E0,8.339883804E0
1.254648954E1,-1.186241865E0,5.134099960E0,8.146065712E0
1.255645881E1,-1.217348576E0,5.246861935E0,8.071588516E0
1.256640985E1,-9.538389444E-1,5.239683151E0,8.370990753E0
1.257637730E1,-8.629116416E-1,5.311468124E0,8.323134422E0
1.258634501E1,-1.159621716E0,5.304289818E0,8.069195747E0
1.259631246E1,-6.041877270E-1,5.119743347E0,8.373383522E0
1.260625553E1,7.579265833E-1,4.923531532E0,8.950352669E0
1.261622053E1,8.009973764E-1,5.026422977E0,8.675178528E0
1.262623006E1,7.770691514E-1,5.246861935E0,7.750950813E0
1.263619954E1,3.888336709E-3,5.423930645E0,8.737391472E0
1.264613490E1,-5.970092416E-1,5.603392601E0,7.834699631E0
1.265610095E1,-8.294121623E-1,5.534000397E0,8.471489906E0
1.266607871E1,-3.505485058E-1,5.179862976E0,8.543273926E0
1.267604589E1,-4.875376076E-2,5.196612358E0,8.318348885E0
1.268602204E1,4.157529473E-1,5.266004562E0,8.280063629E0
1.269599017E1,-8.006982803E-1,5.234897614E0,8.292027473E0
1.270593563E1,-1.382453322E0,5.368896008E0,8.248956680E0
1.271590142E1,-1.578664780E0,5.498108387E0,8.399704933E0
1.272585933E1,-1.154836059E0,5.615356445E0,7.990232944E0
1.273582433E1,-9.993025661E-1,5.316253662E0,8.062017441E0
1.274579595E1,-1.238883972E0,5.201398373E0,8.502595901E0
1.275576162E1,-1.698305845E0,5.206183910E0,7.856235027E0
1.276575949E1,-1.717747569E0,5.246861935E0,8.454739571E0
1.277572839E1,-1.818246126E0,5.122136116E0,8.232207298E0
1.278566470E1,-1.758425593E0,5.313860893E0,8.076375008E0
1.279563027E1,-1.772782445E0,5.242076397E0,8.014161110E0
1.280560652E1,-2.028814554E0,5.201398373E0,8.452346802E0
1.281557319E1,-2.114956141E0,5.199005604E0,7.999804497E0
1.282556584E1,-1.928315997E0,5.364109993E0,8.069195747E0
1.283553517E1,-1.545165181E0,5.309075356E0,8.102695465E0
1.284550657E1,-1.315454245E0,5.388038158E0,8.191529274E0
1.285547605E1,-1.413560033E0,5.404788017E0,8.095517159E0
1.286545522E1,-1.176371455E0,5.517251015E0,8.198707581E0
1.287542568E1,-1.164407372E0,5.612963676E0,7.875377655E0
1.288543574E1,-8.748757839E-1,5.517251015E0,8.057231903E0
1.289541022E1,-7.719843984E-1,5.510072231E0,8.047660828E0
1.290534079E1,-3.194418252E-1,5.447858810E0,7.947162151E0
1.291531084E1,1.021436214E0,5.395216942E0,8.868997574E0
1.292521392E1,2.362015009E0,5.718546867E0,7.983054638E0
1.293517720E1,1.720439434E0,6.022435665E0,7.705487251E0
1.294516168E1,-4.157529399E-2,5.706583023E0,7.738986492E0
1.295512709E1,-1.957029819E0,5.807081223E0,9.759725571E0
1.296509600E1,-1.683948994E0,6.094220161E0,8.122137070E0
1.297506178E1,-5.682953633E-3,5.984150410E0,7.181159973E0
1.298502668E1,1.399502158E0,5.433502197E0,7.667201996E0
1.299499230E1,1.929213256E-1,5.239683151E0,8.603095055E0
1.300496563E1,-1.370489120E0,5.373681545E0,6.999006271E0
1.301493204E1,-1.913959026E0,5.632106304E0,8.366205215E0
1.302487892E1,-2.007279158E0,5.701797485E0,8.411668777E0
1.303484334E1,-1.490130305E0,5.917151451E0,7.621738434E0
1.304483173E1,-7.480561733E-1,5.699404240E0,9.240183830E0
1.305479855E1,-1.413560033E0,5.842973709E0,8.208278656E0
1.306474871E1,-1.454237938E0,5.886044502E0,6.786045074E0
1.307471381E1,-1.226919770E0,4.935495853E0,8.560024261E0
1.308468355E1,-1.109372377E0,4.631308079E0,8.840283394E0
1.309464912E1,-1.018445134E0,5.282754421E0,7.288836956E0
1.310462225E1,-1.322632670E0,5.675177097E0,7.832306862E0
1.311458860E1,-1.882852316E0,5.593821049E0,8.150851250E0
1.312458464E1,-2.169991016E0,5.648856163E0,7.808378696E0
1.313455397E1,-1.834995866E0,5.402395248E0,8.021339417E0
1.314451574E1,-1.628913999E0,5.438287735E0,8.282456398E0
1.315448433E1,-1.593021631E0,5.529214859E0,6.790830612E0
1.316445173E1,-1.619342685E0,5.593821049E0,7.214659214E0
1.317442016E1,-1.671984792E0,5.574678421E0,7.944769382E0
1.318439230E1,-1.952244163E0,5.742475033E0,7.930412292E0
1.319436110E1,-2.366501570E0,5.344967365E0,8.687142372E0
1.320431980E1,-2.148455620E0,5.199005604E0,8.071588516E0
1.321428756E1,-1.566700578E0,5.440680504E0,7.441977501E0
1.322425959E1,-1.370489120E0,5.723332882E0,7.034898758E0
1.323422777E1,-1.250848055E0,5.565107346E0,6.850651264E0
1.324415985E1,-6.714858413E-1,6.067899227E0,7.487441063E0
1.325412433E1,-3.242274821E-1,6.369693756E0,7.631309509E0
1.326411944E1,1.067797095E-1,6.264409542E0,9.019744873E0
1.327408709E1,2.910270393E-1,6.690331936E0,7.197909832E0
1.328405959E1,5.784648657E-1,6.508477688E0,4.882554531E0
1.329402772E1,1.200897813E0,5.823831081E0,7.575975418E0
1.330399397E1,1.450050473E0,5.512465000E0,7.537690639E0
1.331396188E1,1.155434251E0,5.716154099E0,7.470691204E0
1.332392918E1,1.473978758E0,6.187540054E0,8.938388824E0
1.333389699E1,1.045364380E0,7.360920429E0,8.406883240E0
1.334384918E1,2.838485837E-1,7.837391376E0,6.611369133E0
1.335381542E1,1.106680464E-2,7.502097130E0,8.579166412E0
1.336378345E1,1.307079345E-1,7.221837997E0,5.301597595E0
1.337374985E1,3.245265782E-1,6.656832695E0,5.258526802E0
1.338370240E1,5.473581553E-1,6.194718838E0,8.540881157E0
1.339366740E1,9.352945685E-1,8.124529839E0,5.555535793E0
1.340365751E1,1.624726534E0,8.725427628E0,6.326323986E0
1.341362501E1,2.022234201E0,7.576274872E0,7.441977501E0
1.342358642E1,1.706082582E0,6.707081795E0,1.045155048E1
1.343355329E1,2.153839588E0,6.769594193E0,8.658429146E0
1.344349964E1,2.072483540E0,7.473383427E0,4.801198483E0
1.345346449E1,2.108375788E0,6.300302029E0,4.272085667E0
1.346344709E1,2.053340912E0,6.075077534E0,5.670391560E0
1.347341365E1,1.457229018E0,5.833402634E0,7.138089180E0
1.348339037E1,1.552941918E0,5.991328716E0,1.533081436E1
1.349335803E1,6.669993401E-1,6.760023117E0,1.466531086E1
1.350330490E1,-2.141576260E-1,8.505288124E0,8.806783676E0
1.351327042E1,-4.319044948E-1,8.284849167E0,2.813959360E0
1.352325970E1,-1.310668588E0,6.692724705E0,5.160421371E0
1.353322756E1,-1.628913999E0,5.854938030E0,8.603095055E0
1.354319204E1,-1.286740422E0,7.909176350E0,8.569595337E0
1.355315954E1,-7.815557122E-1,6.518048763E0,1.254168034E1
1.356311074E1,-4.247260094E-1,5.091029167E0,9.060422897E0
1.357307662E1,1.977069676E-1,4.394418716E0,5.177170753E0
1.358306480E1,6.502495408E-1,5.237290382E0,6.194718838E0
1.359303293E1,-2.285145670E-1,6.530013084E0,1.133300662E0
1.360299142E1,-1.616949916E0,5.723332882E0,5.162814140E0
1.361295855E1,-2.244467735E0,5.373681545E0,8.890532494E0
1.362291042E1,-2.512463808E0,6.908378124E0,5.315954685E0
1.363287600E1,-1.415952802E0,6.678368092E0,7.760521889E0
1.364286053E1,-1.954637051E0,6.101398468E0,8.244171143E0
1.365282798E1,-2.064706802E0,5.428716183E0,6.597012043E0
1.366279761E1,-2.878864765E0,4.147958279E0,1.348265839E1
1.367276532E1,-3.728615999E0,5.522036552E0,8.042875290E0
1.368271907E1,-5.062315464E0,5.273182869E0,1.275942802E1
1.369268537E1,-5.682355404E0,3.331407309E0,1.661665726E1
1.370265428E1,-5.624927998E0,6.312266350E0,3.381357431E0
1.371262079E1,-5.380859852E0,5.764010429E0,6.398108482E0
1.372260350E1,-4.880460739E0,4.631308079E0,1.174666500E1
1.373257168E1,-4.001696587E0,5.819045544E0,4.016053677E0
1.374252006E1,-3.020041227E0,5.838188171E0,8.725427628E0
1.375248626E1,-3.364906788E0,6.685546398E0,7.001399040E0
1.376247048E1,-3.230609655E0,8.567501068E0,2.931506872E0
1.377243845E1,-3.302693367E0,7.164410114E0,6.457929134E0
1.378240636E1,-2.799901485E0,6.396014690E0,4.478167534E0
1.379237428E1,-1.901994944E0,4.470989227E0,4.217051029E0
1.380232365E1,-1.056730270E0,2.826222658E0,8.402097702E0
1.381228970E1,-1.904387712E0,4.856532574E0,6.673582554E0
1.382227365E1,-2.644068956E0,6.156433582E0,4.334299088E0
1.383224152E1,-2.641676188E0,5.251647472E0,1.043719292E1
1.384220871E1,-4.252943039E0,5.055137157E0,7.346264839E0
1.385217647E1,-4.640879631E0,4.640879631E0,3.051147938E0
1.386212365E1,-3.838984728E0,3.587439299E0,8.174779892E0
1.387208938E1,-3.515654564E0,5.062315464E0,5.998208046E0
1.388208183E1,-3.240180969E0,5.567500114E0,1.111466122E1
1.389205022E1,-2.778366089E0,5.088636398E0,1.258953762E1
1.390199980E1,-3.122932673E0,6.245266914E0,2.591426849E0
1.391196626E1,-3.410370588E0,3.678665638E0,7.832306862E0
1.392195293E1,-3.099004507E0,2.050349951E0,1.483280849E1
1.393192147E1,-2.383251429E0,5.004887581E0,4.918447018E0
1.394187897E1,-1.068694472E0,5.691926956E0,3.924827337E0
1.395184636E1,-1.612164259E0,3.326621771E0,1.108833981E1
1.396181339E1,-1.468594909E0,4.516452789E0,1.156959629E1
1.397178074E1,-1.495514214E-1,6.259624004E0,1.020269680E1
1.398174157E1,-3.314059377E-1,6.403193474E0,5.598606586E0
1.399170824E1,-6.089733839E-1,3.611367464E0,8.356634140E0
1.400167246E1,-4.157529399E-2,1.028315544E0,1.248903847E1
1.401163886E1,1.473978758E0,4.095016956E0,5.713462353E0
1.402161824E1,1.569691658E0,7.616952896E0,3.505485058E-1
1.403158595E1,8.368897438E-1,4.686642170E0,6.311966896E0
1.404152855E1,3.260220960E-2,1.639083475E-1,1.247707462E1
1.405149371E1,5.784648657E-1,3.795913935E0,1.234546947E1
1.406148579E1,2.728415966E0,8.309076309E0,2.754138947E0
1.407145365E1,1.392323732E0,6.618547440E0,7.398906708E0
1.408141011E1,6.837490797E-1,2.936292410E0,1.241246796E1
1.409137683E1,1.260718465E0,4.370490551E0,1.257757282E1
1.410133803E1,1.741974831E0,6.723831654E0,6.357430458E0
1.411130418E1,2.551347256E0,6.170790672E0,3.515654564E0
1.412127501E1,2.450549603E0,3.678665638E0,7.925626755E0
1.413124168E1,2.306980133E0,5.926722527E0,6.388537407E0
1.414121933E1,1.765903115E0,8.636893272E0,1.782054663E0
1.415118709E1,7.603194118E-1,7.265207767E0,4.164408684E0
1.416114162E1,7.914260626E-1,4.049553394E0,1.550339699E1
1.417110803E1,1.232004523E0,5.648856163E0,1.832603073E1
1.418108855E1,1.600798368E0,1.089212894E1,6.687939167E0
1.419105636E1,1.389930844E0,6.760023117E0,1.862064743E1
1.420102975E1,3.580260873E-1,4.564309120E0,2.303540421E1
1.421099808E1,-7.268198580E-2,4.322634220E0,4.236193180E0
1.422094230E1,-3.189931631E0,2.823829889E0,2.699103832E0
1.423090818E1,-4.039981842E0,3.060719252E0,3.714258909E0
1.424090017E1,-2.706282377E0,3.855734587E0,6.266503334E0
1.425086876E1,-2.787937403E0,4.744070053E0,1.312343597E1
1.426083032E1,-2.636890650E0,4.559523582E0,6.300003052E0
1.427079818E1,-1.875673890E0,5.565107346E0,2.849851847E0
1.428078990E1,6.131608039E-2,4.882853508E0,9.553643227E0
1.429076017E1,2.714059114E0,3.190230846E0,2.459163666E1
1.430070730E1,1.289432287E0,8.309076309E0,1.669592023E0
1.431067517E1,-1.274776220E0,7.669594765E0,5.866602898E0
1.432063673E1,-5.635097623E-1,-1.181755304E0,2.344248390E1
1.433060397E1,-1.214955688E0,7.432705402E0,1.109372377E0
1.434060454E1,-3.020041227E0,9.546764374E0,-1.535324764E1
1.435057516E1,-6.209374666E-1,2.582154751E0,1.621915054E1
1.436051418E1,3.171387196E0,2.084148407E0,9.939187050E0
1.437048157E1,2.333301067E0,4.753641129E0,2.780459881E0
1.438045204E1,3.415455103E0,1.059422255E0,1.800060654E1
1.439041975E1,3.822534084E0,4.401597023E0,6.390930176E0
1.440037527E1,2.584846735E0,5.689534187E0,-2.374278307E0
1.441034173E1,3.472882986E0,3.894019842E0,2.224068832E1
1.442031918E1,2.572882652E0,7.363313675E0,9.271290779E0
1.443028673E1,2.239981174E0,7.777570724E0,6.795616150E0
1.444025761E1,2.852842808E0,2.984148979E0,1.537149239E1
1.445022548E1,2.723630428E0,6.477370739E0,5.088636398E0
1.446019871E1,1.198505044E0,6.788736820E0,-6.885347366E-1
1.447016709E1,9.807581902E-1,5.991328716E0,1.341087341E1
1.448012209E1,1.282253861E0,6.539584160E0,3.347857952E0
1.449008912E1,1.452443361E0,6.699903488E0,4.829912663E0
1.450004527E1,7.076773047E-1,4.964209557E0,7.032505512E0
1.451001121E1,7.507480979E-1,4.684249401E0,9.508179665E0
1.451996522E1,2.871985435E0,2.929114103E0,2.608086967E1
1.452992996E1,4.229314029E-1,7.585845947E0,6.166004658E0
1.453990839E1,-2.519642353E0,5.102993488E0,-2.704487801E0
1.454987449E1,-5.682953633E-3,1.669891119E0,1.833799362E1
1.455984928E1,-1.892423630E0,5.986543179E0,-3.197708368E0
1.456981621E1,-3.912265003E-1,6.022435665E0,-9.616156220E-1
1.457977261E1,1.464407444E0,1.878066659E0,1.339651680E1
1.458973850E1,1.447657704E0,3.707379580E0,5.970092416E-1
1.459972115E1,1.761117458E0,2.275574446E0,1.010668468E1
1.460968876E1,-6.762714982E-1,3.563511133E0,1.321914864E1
1.461965168E1,-1.169192910E0,6.386443615E0,-3.935296059E0
1.462961876E1,1.260718465E0,2.921935558E0,1.341565895E1
1.463957501E1,5.449653864E-1,2.045564175E0,1.635554123E1
1.464954100E1,-1.741675735E0,6.360122681E0,6.192326069E0
1.465951985E1,-3.084647417E0,3.329014540E0,1.103569794E1
1.466948714E1,-2.967399120E0,3.886841297E0,9.022137642E0
1.467944642E1,-3.343371391E0,5.483751297E0,-8.300103545E-1
1.468941287E1,-2.344966173E0,4.341776848E0,9.259325981E0
1.469938839E1,-1.676770449E0,3.829413652E0,1.943450546E1
1.470935574E1,-1.526022673E0,5.416752338E0,1.253928757E1
1.471932511E1,-1.834995866E0,5.083850861E0,1.201735306E1
1.472929267E1,-2.802294493E0,3.451048374E0,1.342044449E1
1.473925339E1,-4.037589073E0,5.826223850E0,5.713462353E0
1.474922027E1,-2.447857618E0,2.615654230E0,7.106982231E0
1.475917777E1,-4.801198483E0,2.371287346E0,8.691927910E0
1.476914365E1,-3.707080364E0,6.908378124E0,-1.585244946E-2
1.477912199E1,-2.471785784E0,6.721438885E0,6.678368092E0
1.478908918E1,-3.525225878E0,5.105386257E0,8.090731621E0
1.479904839E1,-1.401595831E0,3.032005310E0,1.614736557E1
1.480901475E1,-2.213360965E-1,2.256431818E0,2.045683861E1
1.481897980E1,-1.811067581E0,6.477370739E0,7.719843864E0
1.482894600E1,-1.581057549E0,5.976971626E0,4.159623146E0
1.483892694E1,1.404287815E0,4.229313850E0,1.517767429E1
1.484889464E1,2.505883455E0,5.538786411E0,4.832305431E0
1.485886459E1,4.909473896E0,6.199504375E0,1.209153080E1
1.486883246E1,4.935794830E0,3.501297712E0,9.697511673E0
1.487878657E1,2.984747171E0,7.633702278E0,4.305585384E0
1.488875303E1,3.705285788E0,4.427918434E0,5.504987717E0
1.489872115E1,3.451347589E0,5.706583023E0,1.219202995E1
1.490868782E1,2.654238462E0,9.357730865E0,-4.313362122E0
1.491866730E1,2.809772015E0,5.459823132E0,6.355037689E0
1.492863522E1,2.742773056E0,2.929114103E0,1.840977859E1
1.493858798E1,2.632703066E0,6.941877365E0,2.926721096E0
1.494855438E1,1.562513232E0,6.336194515E0,3.764508247E0
1.495853985E1,9.855438471E-1,3.400799274E0,9.881759644E0
1.496850813E1,2.527418852E0,3.798306942E0,4.813162804E0
1.497847256E1,2.268694878E0,4.066302776E0,1.111226845E1
1.498844048E1,1.418943882E0,5.074279308E0,9.570393562E0
1.499839089E1,1.217647672E0,4.652843475E0,3.230609655E0
1.500835699E1,-7.839485407E-1,5.031208515E0,1.318804169E1
1.501834626E1,-4.319044948E-1,5.443073273E0,5.641677380E0
1.502831470E1,-1.090229869E0,5.464608669E0,-4.456632212E-2
1.503827709E1,-8.700901270E-1,3.053540707E0,6.860222340E0
1.504824490E1,-2.476571500E-1,5.347360611E0,6.268896103E0
1.505819803E1,-1.025623560E0,4.118945122E0,2.960220814E0
1.506816438E1,-1.439880967E0,6.619145870E-1,1.775145340E1
1.507815006E1,-1.837388635E0,4.954638481E0,7.401299477E0
1.508811834E1,-5.220241547E0,8.545966148E0,-2.670988321E0
1.509808522E1,-4.042374611E0,5.596213818E0,1.798355675E1
1.510805334E1,-1.289133191E0,4.382454872E0,8.289634705E0
1.511800110E1,-3.290729284E0,6.336194515E0,1.582642841E1
1.512796714E1,-3.317050457E0,6.879664421E0,1.544118404E1
1.513795647E1,-4.545166492E0,7.521239758E0,-1.100040436E1
1.514792485E1,-4.470989227E0,3.479762316E0,1.382483196E1
1.515789272E1,-2.713460922E0,1.945065737E0,5.399703503E0
1.516786105E1,-2.136491537E0,7.660023689E0,-5.072484970E0
1.517781548E1,-8.703892678E-2,1.495514214E-1,2.785245514E1
1.518778240E1,-1.303490162E0,3.597010612E0,2.290619278E1
1.519774392E1,-3.577867985E0,1.075813103E1,-1.635404587E1
1.520771027E1,-2.323430777E0,1.047458172E0,1.796202278E1
1.521766542E1,-2.795115948E0,9.323035479E-1,2.154138565E1
1.522763063E1,-3.314059377E-1,7.968996525E0,-1.144098282E1
1.523761563E1,-1.030409217E0,5.761617661E0,2.195564270E1
1.524758287E1,-4.606183469E-1,4.262813568E0,1.238614750E1
1.525756225E1,5.856433511E-1,7.047161579E0,5.347061157E0
1.526753068E1,2.000997961E-1,3.671487331E0,2.244168472E1
1.527748907E1,7.567301393E-2,6.910770893E0,2.248954296E0
1.528745647E1,1.593619823E0,6.795915604E0,-3.247957706E0
1.529741735E1,-2.237289101E-1,1.191027522E0,3.009363365E1
1.530738412E1,9.376873970E-1,3.053540707E0,4.944767952E0
1.531734110E1,-8.796614408E-1,9.311968803E0,2.969791889E0
1.532730683E1,5.641079545E-1,1.861316919E0,1.947039795E1
1.533728621E1,5.641079545E-1,4.447061062E0,5.880959988E0
1.534725334E1,1.622333765E0,5.550750256E0,1.870888233E0
1.535724089E1,1.052542806E0,3.831806421E0,2.011705780E1
1.536721006E1,1.014257669E0,6.029613972E0,4.985445976E0
1.537715662E1,1.880758643E0,6.530013084E0,8.131709099E0
1.538712350E1,-2.883351147E-1,5.400002480E0,4.236193180E0
1.539708662E1,7.088737190E-2,5.821438313E0,6.620940208E0
1.540705308E1,-1.902294010E-1,4.427918434E0,1.663340759E1
1.541704459E1,3.738785535E-2,6.664011002E0,1.432702541E0
1.542701360E1,3.870390654E-1,4.186243057E0,7.006184578E0
1.543698548E1,-5.922235847E-1,-9.828519225E-1,2.292772675E1
1.544695475E1,-5.730810165E-1,5.684748173E0,-1.040668488E1
1.545689694E1,-1.224527001E0,6.084649086E0,3.728615999E0
1.546686345E1,-2.002493382E0,-1.492822170E0,2.028455544E1
1.547683464E1,-1.365703583E0,4.092624187E0,8.158029556E0
1.548680162E1,-1.796710730E0,7.427919865E0,6.130112648E0
1.549675725E1,-1.336989641E0,8.102994919E0,2.621008110E1
1.550672308E1,-1.909173369E0,5.728118420E0,7.087839603E0
1.551671579E1,-1.389631748E0,3.647558928E0,1.508913994E1
1.552668433E1,-2.883650303E0,6.812664986E0,-7.339684486E0
1.553663871E1,-3.984946966E0,1.016680431E1,-1.586561012E1
1.554660579E1,-9.897312522E-1,-3.212065220E0,2.166611099E1
1.555658058E1,-3.647259951E0,9.634101987E-1,3.135524940E1
1.556654845E1,-1.695913076E0,9.630513191E0,-2.316850424E0
1.557652110E1,-2.261217386E-1,1.052243710E0,2.374906349E1
1.558648944E1,1.235294715E-1,4.571487427E0,1.256082344E1
1.559644449E1,-1.495514214E-1,8.828618050E0,-1.819980812E1
1.560641147E1,-5.587241054E-1,5.574678421E0,4.930410862E0
1.561636220E1,6.311069727E-1,8.938688278E0,6.789634377E-2
1.562632751E1,9.329017401E-1,1.076052380E1,-1.737398529E1
1.563629183E1,2.546561480E0,4.047160625E0,1.026490974E1
1.564625704E1,1.722832322E0,5.038387299E0,-3.190529823E0
1.565625709E1,2.074876308E0,5.040780067E0,8.088338852E0
1.566622584E1,1.275075316E0,-3.812962770E0,5.431318665E1
1.567617240E1,-1.303490162E0,5.333003521E0,2.617179680E1
1.568613892E1,1.106680464E-2,1.108624649E1,-1.281057453E1
1.569610631E1,2.144268274E0,-8.321040869E-1,1.867807388E1
1.570607287E1,1.962413669E0,-3.221337497E-1,1.139013481E1
1.571606438E1,1.631905079E0,1.011416245E1,-1.081137085E1
1.572603345E1,2.627917528E0,9.465408325E0,4.534398913E-1
1.573598511E1,1.457229018E0,9.180362701E0,5.204389095E-1
1.574595246E1,7.938188910E-1,3.937090635E0,1.027926731E1
1.575590412E1,7.004988194E-1,1.937887192E0,4.167190552E1
1.576586980E1,1.634297848E0,6.386443615E0,1.627657700E1
1.577582751E1,1.929213256E-1,8.064709663E0,1.059990501E1
1.578579240E1,2.158625126E0,2.333002090E-1,3.051147938E0
1.579578824E1,1.727617979E0,6.479763508E0,-2.180160522E0
1.580575626E1,-3.337987661E-1,1.025533867E1,-1.597807312E1
1.581570798E1,-3.984049559E-1,1.058106136E1,3.297608614E0
1.582567433E1,-7.289136052E-1,2.378465652E0,2.876232719E1
1.583566183E1,8.775677085E-1,7.375277519E0,2.322712898E1
1.584563032E1,3.573680639E0,7.490133286E0,1.516092396E1
