"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.153133438E1,1.302386176E-1,-9.836515371E-2,4.996247557E-1,8.507275137E-1,1.650332373E2,5.971973711E1,1.730779472E1,1.725794210E2
3.154131959E1,1.285004242E-1,-9.847706654E-2,4.997004436E-1,8.509344129E-1,1.652341077E2,5.974947732E1,1.721862039E1,1.727663388E2
3.155128792E1,1.272374902E-1,-9.847591644E-2,5.002829567E-1,8.507820392E-1,1.653800271E2,5.984266167E1,1.714989672E1,1.729081353E2
3.156123526E1,1.263256403E-1,-9.861039214E-2,5.003083012E-1,8.508874349E-1,1.654853674E2,5.985689876E1,1.711054447E1,1.730101872E2
3.157120152E1,1.254021025E-1,-9.889656938E-2,4.993792302E-1,8.515363561E-1,1.655920454E2,5.974171528E1,1.707806917E1,1.731026777E2
3.158116412E1,1.246027179E-1,-9.924354070E-2,4.984850949E-1,8.521370151E-1,1.656843723E2,5.963071697E1,1.705942465E1,1.731867205E2
3.159112995E1,1.239747229E-1,-9.935865464E-2,4.978103803E-1,8.526094951E-1,1.657568976E2,5.954589910E1,1.702926222E1,1.732441767E2
3.160111277E1,1.232848627E-1,-9.927338015E-2,4.967778407E-1,8.533214023E-1,1.658365609E2,5.941090265E1,1.697261369E1,1.732891114E2
3.161108027E1,1.223715840E-1,-9.903501161E-2,4.959113013E-1,8.539843343E-1,1.659420134E2,5.929962513E1,1.688906627E1,1.733516628E2
3.162105026E1,1.213910956E-1,-9.877812602E-2,4.953363923E-1,8.544875319E-1,1.660552131E2,5.922880824E1,1.680217928E1,1.734260730E2
3.163101803E1,1.201225574E-1,-9.859907859E-2,4.941634163E-1,8.553661852E-1,1.662016485E2,5.908007814E1,1.670218114E1,1.735227524E2
3.164096995E1,1.187119884E-1,-9.816567443E-2,4.930629967E-1,8.562475375E-1,1.663644528E2,5.894048496E1,1.656920255E1,1.736210725E2
3.165093615E1,1.177743388E-1,-9.778351581E-2,4.935133981E-1,8.561612670E-1,1.664726586E2,5.900790920E1,1.648016191E1,1.737044185E2
3.166091157E1,1.170729362E-1,-9.799005204E-2,4.931925531E-1,8.564186960E-1,1.665535934E2,5.897326648E1,1.645845458E1,1.737821606E2
3.167087870E1,1.158157458E-1,-9.875574908E-2,4.914777258E-1,8.574868280E-1,1.666986435E2,5.875981347E1,1.645159618E1,1.739219353E2
3.168085131E1,1.146120488E-1,-9.983945645E-2,4.912623694E-1,8.576464572E-1,1.668375017E2,5.875326358E1,1.649090173E1,1.741039436E2
3.169081896E1,1.138759768E-1,-1.010936134E-1,4.919809793E-1,8.571855454E-1,1.669224053E2,5.887110846E1,1.658046421E1,1.742661516E2
3.170077152E1,1.131381936E-1,-1.022625901E-1,4.918145901E-1,8.572400602E-1,1.670074989E2,5.886796037E1,1.665530184E1,1.744062632E2
3.171073761E1,1.126283645E-1,-1.031930873E-1,4.919865897E-1,8.570969804E-1,1.670662969E2,5.890637956E1,1.672128095E1,1.745159479E2
3.172072120E1,1.125721083E-1,-1.044414493E-1,4.923802085E-1,8.567270478E-1,1.670727846E2,5.897394836E1,1.684671217E1,1.746019352E2
3.173068907E1,1.126327014E-1,-1.061355487E-1,4.924738140E-1,8.564570406E-1,1.670657967E2,5.900461410E1,1.702197065E1,1.746959010E2
3.174066245E1,1.126357241E-1,-1.077626904E-1,4.926177237E-1,8.561706457E-1,1.670654481E2,5.904253433E1,1.718747474E1,1.747931359E2
3.175063084E1,1.124387891E-1,-1.092400924E-1,4.926684912E-1,8.559800691E-1,1.670881595E2,5.906862491E1,1.732580078E1,1.749005095E2
3.176057985E1,1.119629449E-1,-1.100368170E-1,4.933742010E-1,8.555338074E-1,1.671430337E2,5.917968901E1,1.738312252E1,1.750107083E2
3.177054625E1,1.112483743E-1,-1.105462697E-1,4.957439153E-1,8.541904307E-1,1.672254323E2,5.951812949E1,1.740695005E1,1.751636294E2
3.178052985E1,1.103266395E-1,-1.107445200E-1,4.979908986E-1,8.529764058E-1,1.673317095E2,5.983869455E1,1.738603791E1,1.753170170E2
3.179049803E1,1.086913718E-1,-1.104400914E-1,4.994365799E-1,8.523803579E-1,1.675202312E2,6.005063231E1,1.726807407E1,1.754967211E2
3.180045605E1,1.063656597E-1,-1.097384368E-1,5.007308742E-1,8.520049375E-1,1.677882925E2,6.024364986E1,1.706860268E1,1.757196496E2
3.181042318E1,1.032912917E-1,-1.086082617E-1,5.013276848E-1,8.521770397E-1,1.681425410E2,6.034245430E1,1.677849734E1,1.759783145E2
3.182037964E1,9.922078869E-2,-1.073155706E-1,5.011398928E-1,8.529345879E-1,1.686113964E2,6.034063042E1,1.641026462E1,1.763123311E2
3.183034568E1,9.458172925E-2,-1.057764798E-1,5.020697696E-1,8.531070151E-1,1.691455075E2,6.049313168E1,1.598886686E1,1.767104385E2
3.184034386E1,8.967545551E-2,-1.042877365E-1,5.032714865E-1,8.531120627E-1,1.697101269E2,6.068426187E1,1.555721126E1,1.771418657E2
3.185031313E1,8.437673552E-2,-1.029653355E-1,5.039065957E-1,8.534382514E-1,1.703196286E2,6.080174234E1,1.511665223E1,1.776104417E2
3.186027646E1,7.893450986E-2,-1.015921940E-1,5.045203073E-1,8.537608733E-1,1.709453521E2,6.091500341E1,1.466215602E1,1.780883703E2
3.187024516E1,7.359362751E-2,-9.997570778E-2,5.050180452E-1,8.541344214E-1,1.715591605E2,6.100651632E1,1.418878401E1,1.785378210E2
3.188020698E1,6.850807035E-2,-9.872942247E-2,5.053593246E-1,8.545004965E-1,1.721433996E2,6.107775193E1,1.376682188E1,1.789798426E2
3.189017495E1,6.398934301E-2,-9.812522942E-2,5.061004400E-1,8.544818008E-1,1.726623481E2,6.120595837E1,1.344209376E1,1.794089488E2
3.190011777E1,5.994543181E-2,-9.759367130E-2,5.063336789E-1,8.546977396E-1,1.731266388E2,6.126137347E1,1.315175264E1,1.797857944E2
3.191008318E1,5.660094418E-2,-9.745610401E-2,5.068406044E-1,8.546410022E-1,1.735105414E2,6.135331831E1,1.294145238E1,-1.798799264E2
3.192005594E1,5.426827315E-2,-9.792974594E-2,5.074359322E-1,8.543848630E-1,1.737782575E2,6.145785444E1,1.285090133E1,-1.796089466E2
3.193002209E1,5.255777912E-2,-9.865426630E-2,5.071547915E-1,8.545753525E-1,1.739745459E2,6.144231503E1,1.282211494E1,-1.793984636E2
3.194000933E1,5.146945658E-2,-9.945134502E-2,5.067695113E-1,8.547777415E-1,1.740994276E2,6.140928056E1,1.283733611E1,-1.792473254E2
3.194997761E1,5.147826522E-2,-1.007777460E-1,5.067089539E-1,8.546577503E-1,1.740984168E2,6.142013972E1,1.296935998E1,-1.791687547E2
3.195995172E1,5.225849116E-2,-1.025522603E-1,5.058833286E-1,8.548883798E-1,1.740088890E2,6.132821446E1,1.319199645E1,-1.791520407E2
3.196992058E1,5.360924434E-2,-1.045351534E-1,5.051325226E-1,8.550085294E-1,1.738538868E2,6.124549363E1,1.346883588E1,-1.791789463E2
3.197988178E1,5.549492733E-2,-1.065872970E-1,5.042197307E-1,8.551736224E-1,1.736374811E2,6.113778143E1,1.378413615E1,-1.792583413E2
3.198984985E1,5.793807682E-2,-1.084997102E-1,5.030316829E-1,8.554706997E-1,1.733570654E2,6.098591534E1,1.411837389E1,-1.794074766E2
3.199980719E1,6.067188079E-2,-1.105389327E-1,5.017428729E-1,8.557769316E-1,1.730432421E2,6.081951865E1,1.448205123E1,-1.795809677E2
3.200977417E1,6.379126050E-2,-1.125810413E-1,5.005102058E-1,8.560056764E-1,1.726850932E2,6.065697382E1,1.486819846E1,-1.797934329E2
3.201973886E1,6.690176656E-2,-1.146707068E-1,4.989310859E-1,8.564126074E-1,1.723278918E2,6.044735080E1,1.525821964E1,1.799901727E2
3.202970563E1,6.978131026E-2,-1.166808126E-1,4.977844483E-1,8.565785426E-1,1.719971470E2,6.029679374E1,1.562646410E1,1.797987549E2
3.203967219E1,7.231291166E-2,-1.183408197E-1,4.966925137E-1,8.567746729E-1,1.717063118E2,6.015076039E1,1.593921488E1,1.796213988E2
3.204963891E1,7.409305244E-2,-1.197166189E-1,4.954719571E-1,8.571380814E-1,1.715017739E2,5.998935656E1,1.617961354E1,1.794998451E2
3.205959813E1,7.541895549E-2,-1.207987686E-1,4.948972447E-1,8.572026341E-1,1.713494103E2,5.991553618E1,1.636451746E1,1.794188028E2
3.206956407E1,7.615759060E-2,-1.214666446E-1,4.941193945E-1,8.574916324E-1,1.712645248E2,5.981294260E1,1.647369713E1,1.793683897E2
3.207953803E1,7.628643866E-2,-1.218603433E-1,4.933258227E-1,8.578811507E-1,1.712497168E2,5.970978629E1,1.652008992E1,1.793631734E2
3.208950480E1,7.608590751E-2,-1.220314951E-1,4.929038658E-1,8.581171411E-1,1.712727630E2,5.965702102E1,1.652542012E1,1.793855112E2
3.209947355E1,7.542639682E-2,-1.217441152E-1,4.923031768E-1,8.585608954E-1,1.713485551E2,5.957700925E1,1.645814134E1,1.794236862E2
3.210944047E1,7.435743868E-2,-1.210267219E-1,4.917788798E-1,8.590558988E-1,1.714713937E2,5.950454780E1,1.632421182E1,1.794795282E2
3.211939016E1,7.311380308E-2,-1.201818400E-1,4.915094158E-1,8.594353910E-1,1.716142928E2,5.946648809E1,1.616767579E1,1.795506633E2
3.212935532E1,7.169823860E-2,-1.193280288E-1,4.911747766E-1,8.598648283E-1,1.717769315E2,5.942109242E1,1.600043671E1,1.796376146E2
3.213933948E1,7.004101473E-2,-1.184597399E-1,4.908975481E-1,8.602796891E-1,1.719673141E2,5.938556737E1,1.581802489E1,1.797494967E2
3.214930657E1,6.830871047E-2,-1.174146710E-1,4.908799780E-1,8.605722296E-1,1.721662982E2,5.938310449E1,1.561371500E1,1.798634002E2
3.215927662E1,6.653034180E-2,-1.164046127E-1,4.908332559E-1,8.608753653E-1,1.723705490E2,5.937753546E1,1.541035396E1,1.799834686E2
3.216924402E1,6.475517440E-2,-1.154537732E-1,4.907468923E-1,8.611879477E-1,1.725744079E2,5.936734894E1,1.521320604E1,-1.798940478E2
3.217920052E1,6.302609331E-2,-1.145515851E-1,4.908212033E-1,8.613943303E-1,1.727729517E2,5.937910966E1,1.502362207E1,-1.797705328E2
3.218916683E1,6.140124456E-2,-1.137574343E-1,4.909419958E-1,8.615480776E-1,1.729595070E2,5.939773554E1,1.485086090E1,-1.796504866E2
3.219914652E1,5.992337695E-2,-1.131544374E-1,4.909918706E-1,8.617031073E-1,1.731291706E2,5.940827806E1,1.470573980E1,-1.795353758E2
3.220911417E1,5.856083390E-2,-1.127546023E-1,4.909424847E-1,8.618773144E-1,1.732855813E2,5.940741952E1,1.458767994E1,-1.794217095E2
3.221908896E1,5.735793178E-2,-1.125135299E-1,4.910371307E-1,8.619357920E-1,1.734236559E2,5.942700203E1,1.449459220E1,-1.793123822E2
3.222905730E1,5.639138727E-2,-1.123927638E-1,4.911999852E-1,8.619225328E-1,1.735345933E2,5.945554163E1,1.442701863E1,-1.792187714E2
3.223899922E1,5.557484555E-2,-1.123935658E-1,4.911746759E-1,8.619898843E-1,1.736283090E2,5.945921895E1,1.438037704E1,-1.791364012E2
3.224896485E1,5.493786796E-2,-1.125086365E-1,4.912274469E-1,8.619856337E-1,1.737014130E2,5.947366869E1,1.435538720E1,-1.790641270E2
3.225894860E1,5.453093454E-2,-1.126510769E-1,4.913834583E-1,8.619039442E-1,1.737481141E2,5.950050697E1,1.434618361E1,-1.790117872E2
3.226891605E1,5.426118437E-2,-1.128794143E-1,4.913289425E-1,8.619221728E-1,1.737790710E2,5.949909270E1,1.435367721E1,-1.789718203E2
3.227887547E1,5.412562953E-2,-1.132889111E-1,4.914056582E-1,8.618332309E-1,1.737946274E2,5.951715167E1,1.438684985E1,-1.789324395E2
3.228884214E1,5.409873621E-2,-1.136785387E-1,4.914391266E-1,8.617645278E-1,1.737977136E2,5.952814548E1,1.442430475E1,-1.789059688E2
3.229880579E1,5.402694673E-2,-1.140998869E-1,4.912838664E-1,8.618018725E-1,1.738059521E2,5.951456719E1,1.446260814E1,-1.788762841E2
3.230877214E1,5.397332344E-2,-1.144746148E-1,4.912575927E-1,8.617705150E-1,1.738121059E2,5.951753889E1,1.449711799E1,-1.788490001E2
3.231874563E1,5.392940594E-2,-1.146759464E-1,4.911795537E-1,8.617909796E-1,1.738171458E2,5.951063953E1,1.451488042E1,-1.788339073E2
3.232871266E1,5.383170636E-2,-1.147134244E-1,4.910270586E-1,8.618789969E-1,1.738283576E2,5.949149315E1,1.451324667E1,-1.788244002E2
3.233868323E1,5.374393701E-2,-1.146463323E-1,4.910102500E-1,8.619029772E-1,1.738384298E2,5.948889932E1,1.450151942E1,-1.788197877E2
3.234865063E1,5.365333709E-2,-1.143740932E-1,4.909850805E-1,8.619591272E-1,1.738488268E2,5.948187711E1,1.446908367E1,-1.788272371E2
3.235859271E1,5.348977175E-2,-1.139349754E-1,4.909418698E-1,8.620520554E-1,1.738675970E2,5.947037235E1,1.441577162E1,-1.788375189E2
3.236855750E1,5.331217121E-2,-1.133515554E-1,4.909571774E-1,8.621312471E-1,1.738879776E2,5.946460726E1,1.434711852E1,-1.788539431E2
3.237854928E1,5.309591707E-2,-1.125907583E-1,4.908990554E-1,8.622773696E-1,1.739127936E2,5.944648836E1,1.425857793E1,-1.788782095E2
3.238851683E1,5.287053229E-2,-1.116910955E-1,4.908743542E-1,8.624222715E-1,1.739386572E2,5.943086069E1,1.415555802E1,-1.789091830E2
3.239849219E1,5.265532505E-2,-1.106572187E-1,4.908188494E-1,8.626002862E-1,1.739633525E2,5.940902684E1,1.403971169E1,-1.789495998E2
3.240846052E1,5.245605739E-2,-1.095798641E-1,4.907414056E-1,8.627940011E-1,1.739862185E2,5.938360612E1,1.392044541E1,-1.789944877E2
3.241842625E1,5.224134375E-2,-1.085140000E-1,4.906732997E-1,8.629804556E-1,1.740108566E2,5.935993955E1,1.380143543E1,-1.790368916E2
3.242839433E1,5.199759936E-2,-1.073681787E-1,4.905500686E-1,8.632085229E-1,1.740388257E2,5.932807404E1,1.367281235E1,-1.790818832E2
3.243835532E1,5.172378636E-2,-1.061781294E-1,4.904024449E-1,8.634560190E-1,1.740702446E2,5.929273478E1,1.353806010E1,-1.791267167E2
3.244832266E1,5.147517837E-2,-1.049817119E-1,4.903819217E-1,8.636288075E-1,1.740987710E2,5.927443196E1,1.340397878E1,-1.791723420E2
3.245828079E1,5.121121747E-2,-1.037470971E-1,4.902411136E-1,8.638736028E-1,1.741290587E2,5.923975075E1,1.326530802E1,-1.792204577E2
3.246824719E1,5.095920968E-2,-1.024875152E-1,4.900817924E-1,8.641292177E-1,1.741579744E2,5.920238512E1,1.312482417E1,-1.792714062E2
3.247822761E1,5.082316605E-2,-1.013111060E-1,4.901188546E-1,8.642549242E-1,1.741735841E2,5.919191336E1,1.299911643E1,-1.793260690E2
3.248819542E1,5.077979784E-2,-1.001361298E-1,4.899663924E-1,8.644808280E-1,1.741785601E2,5.915551751E1,1.287896974E1,-1.793928287E2
3.249815052E1,5.080808590E-2,-9.906431052E-2,4.898780263E-1,8.646527165E-1,1.741753144E2,5.912882483E1,1.277317833E1,-1.794597208E2
3.250811704E1,5.101211965E-2,-9.803684884E-2,4.899529775E-1,8.647153403E-1,1.741519035E2,5.912350772E1,1.268172361E1,-1.795392720E2
3.251808829E1,5.130893892E-2,-9.696349992E-2,4.897981636E-1,8.649064871E-1,1.741178459E2,5.908626976E1,1.259104851E1,-1.796342359E2
3.252805527E1,5.171163756E-2,-9.594457488E-2,4.897170049E-1,8.650420800E-1,1.740716387E2,5.905906380E1,1.251177942E1,-1.797355500E2
3.253801370E1,5.221724210E-2,-9.490451610E-2,4.896982151E-1,8.651370704E-1,1.740136223E2,5.903940958E1,1.243619154E1,-1.798475101E2
3.254797980E1,5.274055896E-2,-9.387393401E-2,4.895536433E-1,8.652995714E-1,1.739535718E2,5.900313211E1,1.236254485E1,-1.799624669E2
3.255794631E1,5.324478510E-2,-9.288753709E-2,4.895124002E-1,8.653984680E-1,1.738957105E2,5.898163427E1,1.229220329E1,1.799286520E2
3.256791240E1,5.367696568E-2,-9.187838744E-2,4.894532008E-1,8.655129748E-1,1.738461153E2,5.895821404E1,1.221546442E1,1.798255446E2
3.257789532E1,5.394291134E-2,-9.079144185E-2,4.893403098E-1,8.656749607E-1,1.738155959E2,5.892813160E1,1.212145197E1,1.797340481E2
3.258786313E1,5.411096176E-2,-8.967971158E-2,4.893516060E-1,8.657739652E-1,1.737963106E2,5.891534308E1,1.201942445E1,1.796528584E2
3.259783188E1,5.420363047E-2,-8.853376236E-2,4.893040029E-1,8.659130050E-1,1.737856760E2,5.889506277E1,1.190966124E1,1.795765520E2
3.260779980E1,5.417041213E-2,-8.747765190E-2,4.891800969E-1,8.660924083E-1,1.737894881E2,5.886673449E1,1.180173161E1,1.795171833E2
3.261775730E1,5.412254181E-2,-8.637246184E-2,4.891858009E-1,8.662030942E-1,1.737949817E2,5.885549545E1,1.168811365E1,1.794583239E2
3.262772412E1,5.408476923E-2,-8.534522400E-2,4.891018641E-1,8.663546600E-1,1.737993165E2,5.883325987E1,1.158283164E1,1.794017760E2
3.263769636E1,5.405359424E-2,-8.441877502E-2,4.890426239E-1,8.664808084E-1,1.738028941E2,5.881554447E1,1.148804823E1,1.793507648E2
3.264766370E1,5.401775667E-2,-8.359883435E-2,4.889851031E-1,8.665949953E-1,1.738070068E2,5.879936773E1,1.140368693E1,1.793064272E2
3.265765584E1,5.400408731E-2,-8.291507374E-2,4.889944438E-1,8.666562658E-1,1.738085755E2,5.879350800E1,1.133429893E1,1.792686057E2
3.266762568E1,5.402403791E-2,-8.237070456E-2,4.889957190E-1,8.667062116E-1,1.738062860E2,5.878786612E1,1.128079550E1,1.792353116E2
3.267756407E1,5.404724120E-2,-8.191939975E-2,4.889281495E-1,8.667856553E-1,1.738036232E2,5.877402211E1,1.123675305E1,1.792061450E2
3.268753073E1,5.412640508E-2,-8.156513858E-2,4.889583889E-1,8.667970665E-1,1.737945383E2,5.877388429E1,1.120570152E1,1.791781937E2
3.269749511E1,5.434173416E-2,-8.128810358E-2,4.889896354E-1,8.667919915E-1,1.737698271E2,5.877376800E1,1.119009956E1,1.791409371E2
3.270746152E1,5.460471719E-2,-8.112135595E-2,4.889049424E-1,8.668388592E-1,1.737396466E2,5.875898886E1,1.118814154E1,1.791036851E2
3.271747303E1,5.490686528E-2,-8.096493661E-2,4.888363983E-1,8.668730535E-1,1.737049710E2,5.874621175E1,1.118944239E1,1.790632805E2
3.272744402E1,5.531198029E-2,-8.085527391E-2,4.888402083E-1,8.668553860E-1,1.736584776E2,5.874286800E1,1.120132868E1,1.790160993E2
3.273736302E1,5.579080175E-2,-8.070131181E-2,4.887916288E-1,8.668664420E-1,1.736035238E2,5.873158999E1,1.121286880E1,1.789582396E2
3.274732875E1,5.629756520E-2,-8.063783292E-2,4.887463639E-1,8.668651082E-1,1.735453616E2,5.872146637E1,1.123506786E1,1.789027840E2
3.275729985E1,5.682889907E-2,-8.062545335E-2,4.887234589E-1,8.668445035E-1,1.734843776E2,5.871465933E1,1.126380880E1,1.788480612E2
3.276726610E1,5.731551965E-2,-8.064462235E-2,4.887160103E-1,8.668148807E-1,1.734285239E2,5.871052318E1,1.129321054E1,1.787998642E2
3.277723495E1,5.773856016E-2,-8.066725499E-2,4.887263468E-1,8.667788706E-1,1.733799666E2,5.870922243E1,1.131939371E1,1.787585241E2
3.278720141E1,5.806134067E-2,-8.067010879E-2,4.887119488E-1,8.667651616E-1,1.733429166E2,5.870510808E1,1.133789203E1,1.787258578E2
3.279717792E1,5.828460839E-2,-8.062912003E-2,4.886684646E-1,8.667785075E-1,1.733172886E2,5.869736252E1,1.134632187E1,1.787003540E2
3.280714537E1,5.843264678E-2,-8.057110282E-2,4.886552511E-1,8.667813846E-1,1.733002957E2,5.869400986E1,1.134883627E1,1.786818828E2
3.281710631E1,5.853741609E-2,-8.045081188E-2,4.886252456E-1,8.668024037E-1,1.732882694E2,5.868810671E1,1.134262605E1,1.786639972E2
3.282707313E1,5.857959134E-2,-8.031931992E-2,4.885827114E-1,8.668357240E-1,1.732834282E2,5.868085702E1,1.133173533E1,1.786516359E2
3.283702881E1,5.857193358E-2,-8.019482007E-2,4.885620377E-1,8.668594204E-1,1.732843072E2,5.867694010E1,1.131876623E1,1.786450063E2
3.284699454E1,5.853927328E-2,-7.999191136E-2,4.885178011E-1,8.669053037E-1,1.732880562E2,5.866929369E1,1.129647295E1,1.786361059E2
3.285697047E1,5.846880030E-2,-7.975496413E-2,4.884715408E-1,8.669579568E-1,1.732961457E2,5.866131538E1,1.126862256E1,1.786290587E2
3.286693719E1,5.837954505E-2,-7.951206758E-2,4.884292006E-1,8.670101359E-1,1.733063911E2,5.865394000E1,1.123912062E1,1.786236270E2
3.287690026E1,5.827926869E-2,-7.920978469E-2,4.883498365E-1,8.670892538E-1,1.733179015E2,5.864114077E1,1.120297285E1,1.786154327E2
3.288686662E1,5.815221709E-2,-7.884625381E-2,4.882548152E-1,8.671844229E-1,1.733324853E2,5.862586748E1,1.115913674E1,1.786062496E2
3.289682672E1,5.798033723E-2,-7.842401433E-2,4.881698342E-1,8.672820576E-1,1.733522145E2,5.861170303E1,1.110689091E1,1.785983889E2
3.290679245E1,5.778252406E-2,-7.792677199E-2,4.880934272E-1,8.673830782E-1,1.733749203E2,5.859817908E1,1.104566331E1,1.785889920E2
3.291677631E1,5.753692524E-2,-7.739571756E-2,4.880050868E-1,8.674966515E-1,1.734031108E2,5.858310290E1,1.097832757E1,1.785823618E2
3.292674381E1,5.724140967E-2,-7.687930458E-2,4.879774618E-1,8.675776567E-1,1.734370303E2,5.857661958E1,1.090975173E1,1.785824081E2
3.293670417E1,5.692335596E-2,-7.638407288E-2,4.879307969E-1,8.676685671E-1,1.734735361E2,5.856796628E1,1.084200681E1,1.785857103E2
3.294667094E1,5.656576885E-2,-7.612419838E-2,4.878837545E-1,8.677412416E-1,1.735145787E2,5.856168182E1,1.079568005E1,1.786064402E2
3.295663402E1,5.607496670E-2,-7.581906651E-2,4.879070601E-1,8.677867065E-1,1.735709099E2,5.856522468E1,1.073741872E1,1.786389376E2
3.296660042E1,5.552133751E-2,-7.538299159E-2,4.877852838E-1,8.679287428E-1,1.736344501E2,5.854865540E1,1.066224673E1,1.786685045E2
3.297657750E1,5.503058258E-2,-7.501000764E-2,4.879055786E-1,8.679246972E-1,1.736907726E2,5.856447921E1,1.059732927E1,1.786983194E2
3.298654495E1,5.463435800E-2,-7.469289154E-2,4.879014284E-1,8.679794093E-1,1.737362450E2,5.856361888E1,1.054316014E1,1.787202196E2
3.299651146E1,5.426464900E-2,-7.457895011E-2,4.878166055E-1,8.680600714E-1,1.737786734E2,5.855366848E1,1.051077377E1,1.787500347E2
3.300647881E1,5.409240338E-2,-7.464896595E-2,4.880126084E-1,8.679546289E-1,1.737984404E2,5.858149175E1,1.050838278E1,1.787738265E2
3.301645849E1,5.406524151E-2,-7.481541109E-2,4.879987442E-1,8.679497852E-1,1.738015575E2,5.858132198E1,1.052354577E1,1.787858935E2
3.302642709E1,5.408623815E-2,-7.503593305E-2,4.879881968E-1,8.679353705E-1,1.737991479E2,5.858178126E1,1.054685661E1,1.787962220E2
3.303639454E1,5.428165851E-2,-7.520273271E-2,4.881297362E-1,8.678291371E-1,1.737767214E2,5.860089096E1,1.057481243E1,1.787877402E2
3.304636297E1,5.448170641E-2,-7.526908406E-2,4.880528121E-1,8.678541129E-1,1.737537636E2,5.858996478E1,1.059263904E1,1.787703691E2
3.305630381E1,5.467699180E-2,-7.536036428E-2,4.880352738E-1,8.678437726E-1,1.737313522E2,5.858720173E1,1.061278316E1,1.787556315E2
3.306626948E1,5.492956572E-2,-7.557410954E-2,4.881720943E-1,8.677322762E-1,1.737023658E2,5.860574110E1,1.064867642E1,1.787440073E2
3.307623063E1,5.511323809E-2,-7.573929941E-2,4.881285413E-1,8.677307282E-1,1.736812866E2,5.860025884E1,1.067555226E1,1.787343378E2
3.308619584E1,5.519175179E-2,-7.580117164E-2,4.881262661E-1,8.677216151E-1,1.736722758E2,5.860001203E1,1.068618690E1,1.787299081E2
3.309618849E1,5.524453178E-2,-7.577995781E-2,4.882379036E-1,8.676572994E-1,1.736662184E2,5.861434714E1,1.068719550E1,1.787247552E2
3.310615646E1,5.522112274E-2,-7.562899723E-2,4.882009881E-1,8.676927322E-1,1.736689050E2,5.860820297E1,1.067066354E1,1.787180431E2
3.311612683E1,5.512862356E-2,-7.540173175E-2,4.881775317E-1,8.677315894E-1,1.736795208E2,5.860360895E1,1.064259520E1,1.787141258E2
3.312609506E1,5.505338413E-2,-7.513468325E-2,4.882965499E-1,8.676925628E-1,1.736881557E2,5.861752652E1,1.061171756E1,1.787079600E2
3.313606053E1,5.496037926E-2,-7.489834207E-2,4.882732232E-1,8.677320177E-1,1.736988295E2,5.861288403E1,1.058271103E1,1.787035791E2
3.314602844E1,5.482500297E-2,-7.470761833E-2,4.882814029E-1,8.677524200E-1,1.737143659E2,5.861312563E1,1.055594380E1,1.787064714E2
3.315599344E1,5.471801907E-2,-7.454162576E-2,4.883618138E-1,8.677281967E-1,1.737266438E2,5.862302875E1,1.053336795E1,1.787087936E2
3.316596110E1,5.461026749E-2,-7.434953155E-2,4.883361521E-1,8.677659064E-1,1.737390097E2,5.861857917E1,1.050797093E1,1.787084010E2
3.317592422E1,5.450811034E-2,-7.419301275E-2,4.883511523E-1,8.677772841E-1,1.737507335E2,5.861982940E1,1.048652172E1,1.787099718E2
3.318589141E1,5.445329219E-2,-7.400774788E-2,4.883901111E-1,8.677746203E-1,1.737570245E2,5.862371495E1,1.046489129E1,1.787054140E2
3.319585402E1,5.445931722E-2,-7.380557443E-2,4.883572996E-1,8.678099261E-1,1.737563331E2,5.861751328E1,1.044488614E1,1.786928733E2
3.320582073E1,5.455780272E-2,-7.368401585E-2,4.884074358E-1,8.677858541E-1,1.737450307E2,5.862248921E1,1.043831061E1,1.786766045E2
3.321579152E1,5.473273783E-2,-7.365988075E-2,4.884517851E-1,8.677519248E-1,1.737249546E2,5.862707286E1,1.044581734E1,1.786581022E2
3.322575865E1,5.493170902E-2,-7.367070757E-2,4.884237133E-1,8.677542339E-1,1.737021198E2,5.862216873E1,1.045807704E1,1.786382848E2
3.323571959E1,5.513646387E-2,-7.367704225E-2,4.884510784E-1,8.677253067E-1,1.736786210E2,5.862456821E1,1.047029886E1,1.786183018E2
3.324568605E1,5.535852076E-2,-7.360907819E-2,4.884594973E-1,8.677121973E-1,1.736531363E2,5.862368091E1,1.047600791E1,1.785921025E2
3.325565875E1,5.554134550E-2,-7.349197244E-2,4.884126346E-1,8.677368192E-1,1.736321538E2,5.861525292E1,1.047448074E1,1.785663881E2
3.326562579E1,5.573940595E-2,-7.345573420E-2,4.884412017E-1,8.677111076E-1,1.736094225E2,5.861748083E1,1.048205477E1,1.785446667E2
3.327558803E1,5.594107217E-2,-7.346848330E-2,4.884494131E-1,8.676924278E-1,1.735862772E2,5.861740167E1,1.049471689E1,1.785251253E2
3.328555459E1,5.606530865E-2,-7.348767418E-2,4.884247546E-1,8.676966647E-1,1.735720183E2,5.861349342E1,1.050360489E1,1.785133692E2
3.329552448E1,5.613032996E-2,-7.345066752E-2,4.884506544E-1,8.676810149E-1,1.735645557E2,5.861620576E1,1.050359927E1,1.785050086E2
3.330549136E1,5.613617167E-2,-7.329626478E-2,4.884306940E-1,8.677049296E-1,1.735638852E2,5.861216939E1,1.048839216E1,1.784953721E2
3.331544511E1,5.608052470E-2,-7.302796773E-2,4.883698197E-1,8.677654118E-1,1.735702720E2,5.860209681E1,1.045821251E1,1.784849579E2
