"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.974888312E1,9.468505761E-1,7.586701488E-2,-2.020673272E-1,2.385099116E-1,3.752835006E1,2.984537001E0,-2.476170161E1,2.762182440E1
4.975386708E1,9.467801214E-1,7.684183567E-2,-2.014815856E-1,2.389726024E-1,3.755344043E1,3.105421081E0,-2.472375494E1,2.765102159E1
4.975885104E1,9.467128067E-1,7.703911622E-2,-2.015038710E-1,2.391569069E-1,3.757739749E1,3.123217655E0,-2.473244465E1,2.766977477E1
4.976383359E1,9.466811123E-1,7.649460278E-2,-2.014419939E-1,2.395090196E-1,3.758867232E1,3.050166387E0,-2.471121880E1,2.772736652E1
4.976881745E1,9.465664784E-1,7.549362044E-2,-2.016588542E-1,2.400964843E-1,3.762942450E1,2.907813284E0,-2.470955198E1,2.782874289E1
4.977380130E1,9.464005685E-1,7.444590329E-2,-2.020121949E-1,2.407796595E-1,3.768833001E1,2.753137538E0,-2.472219842E1,2.794481571E1
4.977878521E1,9.462028443E-1,7.324179150E-2,-2.022674652E-1,2.417099293E-1,3.775841538E1,2.575812996E0,-2.471965061E1,2.809526400E1
4.978377135E1,9.459217168E-1,7.210204902E-2,-2.025854079E-1,2.428838257E-1,3.785784865E1,2.397476217E0,-2.472634176E1,2.827583323E1
4.978875526E1,9.456513641E-1,7.067613391E-2,-2.027743372E-1,2.441944917E-1,3.795323416E1,2.185127408E0,-2.470996659E1,2.847955894E1
4.979373927E1,9.453123585E-1,6.776063819E-2,-2.037009690E-1,2.455584573E-1,3.807251644E1,1.770950558E0,-2.473364438E1,2.873481485E1
4.979872328E1,9.450060005E-1,6.319591405E-2,-2.050397578E-1,2.468372605E-1,3.818000265E1,1.149518204E0,-2.475416901E1,2.902512562E1
4.980370568E1,9.446304971E-1,5.879716362E-2,-2.061668456E-1,2.484176912E-1,3.831135260E1,5.459010548E-1,-2.475351760E1,2.934812668E1
4.980868953E1,9.441628767E-1,5.594643836E-2,-2.065423768E-1,2.505328418E-1,3.847432129E1,1.358441396E-1,-2.471167124E1,2.969208052E1
4.981367344E1,9.434537287E-1,5.593305962E-2,-2.065138126E-1,2.532165079E-1,3.872020450E1,6.023780521E-2,-2.470830776E1,3.003426585E1
4.981865734E1,9.425377288E-1,5.773398946E-2,-2.066292510E-1,2.561128048E-1,3.903560461E1,1.888181106E-1,-2.477680529E1,3.036203226E1
4.982364615E1,9.415040565E-1,5.958152527E-2,-2.075519443E-1,2.587321855E-1,3.938860650E1,3.027810294E-1,-2.493901203E1,3.066501592E1
4.982863026E1,9.405604632E-1,6.085808781E-2,-2.082752526E-1,2.612732809E-1,3.970821423E1,3.572359154E-1,-2.506158173E1,3.096955657E1
4.983361443E1,9.395398528E-1,6.091472077E-2,-2.096016345E-1,2.638587059E-1,4.005115254E1,2.440219061E-1,-2.521422588E1,3.131896681E1
4.983859854E1,9.385973387E-1,5.971859938E-2,-2.110165333E-1,2.663470432E-1,4.036536722E1,-1.926037498E-2,-2.533631868E1,3.168917593E1
4.984357953E1,9.376030286E-1,5.803164915E-2,-2.123781933E-1,2.691252339E-1,4.069432876E1,-3.484037551E-1,-2.543509944E1,3.210933146E1
4.984856344E1,9.364876453E-1,5.714622220E-2,-2.136212589E-1,2.721969088E-1,4.106034223E1,-5.880914386E-1,-2.554484358E1,3.254709135E1
4.985354745E1,9.352117337E-1,5.651007845E-2,-2.150215707E-1,2.755927217E-1,4.147524207E1,-8.149902073E-1,-2.567900833E1,3.302464759E1
4.985853146E1,9.338877825E-1,5.678093087E-2,-2.160468592E-1,2.792011643E-1,4.190160993E1,-9.283525190E-1,-2.580016223E1,3.350243305E1
4.986351974E1,9.324858037E-1,5.677995390E-2,-2.170650146E-1,2.830707371E-1,4.234863499E1,-1.082723249E0,-2.591043263E1,3.402206687E1
4.986850391E1,9.309042727E-1,5.798239713E-2,-2.181298714E-1,2.871839758E-1,4.284756778E1,-1.105739465E0,-2.606683537E1,3.454595656E1
4.987348807E1,9.291956296E-1,5.890262083E-2,-2.199293182E-1,2.911306549E-1,4.338045292E1,-1.188302270E0,-2.629618128E1,3.507066961E1
4.987847229E1,9.274618962E-1,5.867598546E-2,-2.222049837E-1,2.949516995E-1,4.391486923E1,-1.424470363E0,-2.653769365E1,3.561936851E1
4.988345172E1,9.256130886E-1,5.829020334E-2,-2.250306964E-1,2.986701326E-1,4.447802836E1,-1.702552748E0,-2.683365769E1,3.617311589E1
4.988843562E1,9.236869713E-1,5.746510700E-2,-2.281569508E-1,3.023979931E-1,4.505762596E1,-2.049829888E0,-2.714512450E1,3.674989179E1
4.989341958E1,9.218701949E-1,5.593813456E-2,-2.309784615E-1,3.060640769E-1,4.559791719E1,-2.469313819E0,-2.739392354E1,3.733459072E1
4.989840354E1,9.200133466E-1,5.464453807E-2,-2.336006920E-1,3.098711559E-1,4.614393362E1,-2.861136408E0,-2.762592934E1,3.793182966E1
4.990339016E1,9.181469740E-1,5.321283655E-2,-2.362082247E-1,3.136561857E-1,4.668666376E1,-3.271728843E0,-2.784808182E1,3.853358913E1
4.990837422E1,9.163858656E-1,5.222800594E-2,-2.382511101E-1,3.174044568E-1,4.719337734E1,-3.606024631E0,-2.802226919E1,3.910874799E1
4.991335828E1,9.146733900E-1,5.172211935E-2,-2.396848189E-1,3.213232010E-1,4.768122678E1,-3.863658208E0,-2.814507336E1,3.968143576E1
4.991834240E1,9.128947590E-1,5.222045541E-2,-2.409034962E-1,3.253639324E-1,4.818299585E1,-3.999348198E0,-2.828257308E1,4.024106694E1
4.992332427E1,9.110905080E-1,5.373374389E-2,-2.418568641E-1,3.294419955E-1,4.868702136E1,-4.006545004E0,-2.843173069E1,4.077443358E1
4.992830818E1,9.091837373E-1,5.529887214E-2,-2.432892462E-1,3.333726282E-1,4.921441463E1,-4.028460065E0,-2.863705080E1,4.130181603E1
4.993329219E1,9.073542164E-1,5.482810464E-2,-2.456560252E-1,3.366828215E-1,4.971550648E1,-4.316700961E0,-2.886277038E1,4.182709950E1
4.993827615E1,9.058201663E-1,5.482403008E-2,-2.468427710E-1,3.399305789E-1,5.013205363E1,-4.490832045E0,-2.897729879E1,4.230060905E1
4.994325833E1,9.041772713E-1,5.579260138E-2,-2.476209248E-1,3.435615305E-1,5.057459541E1,-4.545287408E0,-2.908606191E1,4.279043221E1
4.994824219E1,9.028825149E-1,5.848388024E-2,-2.464918720E-1,3.473104620E-1,5.092082711E1,-4.304648359E0,-2.906034581E1,4.319649049E1
4.995322604E1,9.014797509E-1,6.253506914E-2,-2.450980566E-1,3.512129931E-1,5.129347847E1,-3.897765112E0,-2.906674333E1,4.358220502E1
4.995820995E1,8.997819102E-1,6.569331165E-2,-2.454711251E-1,3.547123196E-1,5.174116981E1,-3.674328168E0,-2.923188805E1,4.398922275E1
4.996319693E1,8.981442317E-1,6.759046246E-2,-2.468879560E-1,3.575119658E-1,5.216960624E1,-3.629472522E0,-2.945966888E1,4.436517160E1
4.996818088E1,8.966187877E-1,6.753973125E-2,-2.488655137E-1,3.599709576E-1,5.256575806E1,-3.830743046E0,-2.966313494E1,4.476329197E1
4.997316495E1,8.951880024E-1,6.624176691E-2,-2.509364913E-1,3.623276777E-1,5.293482334E1,-4.180385117E0,-2.981975472E1,4.518486363E1
4.997814896E1,8.938561676E-1,6.598337383E-2,-2.518050646E-1,3.650500726E-1,5.327623196E1,-4.358188697E0,-2.988954141E1,4.559391540E1
4.998313198E1,8.925320706E-1,6.724174495E-2,-2.511570975E-1,3.684903839E-1,5.361365852E1,-4.302812161E0,-2.986032975E1,4.601531706E1
4.998811588E1,8.909977762E-1,7.000066066E-2,-2.500560594E-1,3.724175580E-1,5.400220804E1,-4.066750901E0,-2.985044233E1,4.645213765E1
4.999309990E1,8.891446096E-1,7.302225711E-2,-2.500512618E-1,3.762498900E-1,5.446809008E1,-3.859603962E0,-2.997437944E1,4.690583168E1
4.999808385E1,8.871645750E-1,7.442571605E-2,-2.513000076E-1,3.798001262E-1,5.496183388E1,-3.901614487E0,-3.016041583E1,4.740374443E1
5.000306792E1,8.853497786E-1,7.451888179E-2,-2.527952497E-1,3.830107929E-1,5.541080811E1,-4.098204048E0,-3.031193807E1,4.789805730E1
5.000805182E1,8.833770512E-1,7.317785378E-2,-2.551986261E-1,3.862171000E-1,5.589508477E1,-4.515190657E0,-3.049068645E1,4.846158239E1
5.001303583E1,8.815274135E-1,7.158347544E-2,-2.569883803E-1,3.895410089E-1,5.634566627E1,-4.931933946E0,-3.058752556E1,4.903004137E1
5.001801979E1,8.794740679E-1,7.073904449E-2,-2.583505670E-1,3.934162377E-1,5.684202902E1,-5.260005349E0,-3.066949342E1,4.964426159E1
5.002300047E1,8.772878153E-1,7.154196691E-2,-2.587454984E-1,3.978675699E-1,5.736618981E1,-5.364435164E0,-3.072493018E1,5.026531235E1
5.002798427E1,8.749200416E-1,7.343911339E-2,-2.585172615E-1,4.028528801E-1,5.792897202E1,-5.327558714E0,-3.076607504E1,5.091370989E1
5.003296807E1,8.722061767E-1,7.563115161E-2,-2.591133887E-1,4.079173520E-1,5.856793512E1,-5.314135999E0,-3.091080868E1,5.159979165E1
5.003795188E1,8.694356266E-1,7.745567464E-2,-2.599540499E-1,4.129239658E-1,5.921375646E1,-5.358653556E0,-3.106386722E1,5.229950905E1
5.004293646E1,8.665827497E-1,7.875416001E-2,-2.610251138E-1,4.179689105E-1,5.987214215E1,-5.482213132E0,-3.121381937E1,5.303020061E1
5.004792026E1,8.636578297E-1,7.906030130E-2,-2.625065334E-1,4.230070236E-1,6.054040297E1,-5.747589031E0,-3.135356937E1,5.380418832E1
5.005290412E1,8.606607829E-1,7.749199327E-2,-2.649068038E-1,4.278812839E-1,6.121828660E1,-6.281868289E0,-3.148696291E1,5.464147224E1
5.005788797E1,8.576537556E-1,7.601024051E-2,-2.668365104E-1,4.329558355E-1,6.189168273E1,-6.786082701E0,-3.156898818E1,5.549093991E1
5.006287755E1,8.541779035E-1,7.526361755E-2,-2.687897917E-1,4.387112319E-1,6.266193713E1,-7.241487681E0,-3.168349845E1,5.642799747E1
5.006786167E1,8.507376995E-1,7.565713077E-2,-2.691474076E-1,4.450629597E-1,6.341600696E1,-7.484972670E0,-3.168790707E1,5.735959976E1
5.007284578E1,8.469198871E-1,7.798170088E-2,-2.685113595E-1,4.522689565E-1,6.424355378E1,-7.481490767E0,-3.169198486E1,5.833219493E1
5.007782990E1,8.426503290E-1,8.223128897E-2,-2.680820594E-1,4.596851614E-1,6.515788960E1,-7.294966750E0,-3.182994279E1,5.930963963E1
5.008281036E1,8.384138944E-1,8.783438130E-2,-2.669746426E-1,4.669815877E-1,6.605398429E1,-6.911120179E0,-3.198549648E1,6.021704650E1
5.008779427E1,8.337992562E-1,9.127718764E-2,-2.685108720E-1,4.736551351E-1,6.701797043E1,-6.940521626E0,-3.229212367E1,6.121066767E1
5.009277823E1,8.298573513E-1,9.131317805E-2,-2.716927609E-1,4.787292801E-1,6.783182535E1,-7.402937539E0,-3.257213823E1,6.212526921E1
5.009776214E1,8.262637540E-1,8.848940046E-2,-2.765278554E-1,4.826905635E-1,6.856634700E1,-8.261863317E0,-3.284688653E1,6.302476190E1
5.010274344E1,8.233852544E-1,8.342004451E-2,-2.808397015E-1,4.860111944E-1,6.914975856E1,-9.297499435E0,-3.292663398E1,6.385637492E1
5.010772724E1,8.206994330E-1,7.847928042E-2,-2.830498379E-1,4.900777820E-1,6.969025782E1,-1.018227525E1,-3.278714370E1,6.468956419E1
5.011271104E1,8.180180270E-1,7.558219692E-2,-2.829815103E-1,4.950306089E-1,7.022624002E1,-1.069884408E1,-3.253392954E1,6.549136634E1
5.011769484E1,8.148312978E-1,7.554887716E-2,-2.821859779E-1,5.007128890E-1,7.085863118E1,-1.088440741E1,-3.237949049E1,6.631018387E1
5.012268328E1,8.114183019E-1,7.783551659E-2,-2.812153473E-1,5.064187004E-1,7.153052859E1,-1.081557115E1,-3.235756285E1,6.708427905E1
5.012766724E1,8.074611742E-1,7.961653021E-2,-2.820974372E-1,5.119459895E-1,7.230276445E1,-1.095225467E1,-3.248536623E1,6.795066761E1
5.013265130E1,8.027681095E-1,7.994405008E-2,-2.859352092E-1,5.171202639E-1,7.320948732E1,-1.148590923E1,-3.280357870E1,6.896820752E1
5.013763531E1,7.976210252E-1,8.055651856E-2,-2.914451407E-1,5.218918255E-1,7.419295251E1,-1.213476918E1,-3.329906105E1,7.003564857E1
5.014261630E1,7.917667911E-1,7.884025974E-2,-3.009505526E-1,5.256598965E-1,7.529814248E1,-1.336175919E1,-3.401788293E1,7.126521270E1
5.014760016E1,7.875131824E-1,7.410540492E-2,-3.089285508E-1,5.281046553E-1,7.609256386E1,-1.471251379E1,-3.439128072E1,7.226724874E1
5.015258401E1,7.837017720E-1,7.008782073E-2,-3.130218438E-1,5.318990084E-1,7.679846606E1,-1.569289545E1,-3.441554408E1,7.321727952E1
5.015756792E1,7.790292110E-1,6.897788252E-2,-3.157943809E-1,5.372424491E-1,7.765644677E1,-1.633541180E1,-3.448161672E1,7.428333229E1
5.016256901E1,7.757524838E-1,6.920252886E-2,-3.134312218E-1,5.433046688E-1,7.825338952E1,-1.636937004E1,-3.415864161E1,7.507219791E1
5.016755370E1,7.723227079E-1,7.291156290E-2,-3.083981286E-1,5.505380397E-1,7.887414673E1,-1.585381504E1,-3.382422655E1,7.581365797E1
5.017253844E1,7.666915755E-1,7.658085603E-2,-3.084366511E-1,5.578406876E-1,7.988456457E1,-1.585826571E1,-3.394462509E1,7.694705640E1
5.017752318E1,7.626055289E-1,8.032549399E-2,-3.071140368E-1,5.636147538E-1,8.061112575E1,-1.564933645E1,-3.398383563E1,7.774278577E1
5.018251906E1,7.580156079E-1,8.325778282E-2,-3.056337736E-1,5.701477670E-1,8.142086161E1,-1.554142772E1,-3.393754061E1,7.866668850E1
5.018750432E1,7.518990273E-1,8.569154026E-2,-3.095452403E-1,5.757486924E-1,8.248970731E1,-1.599962835E1,-3.434447424E1,7.985791882E1
5.019248964E1,7.467121014E-1,8.666365085E-2,-3.134173867E-1,5.802413214E-1,8.338726602E1,-1.654809823E1,-3.465521843E1,8.089435263E1
5.019747495E1,7.415719307E-1,8.657691442E-2,-3.186651243E-1,5.839760680E-1,8.426901470E1,-1.731606426E1,-3.501171518E1,8.193914554E1
5.020245297E1,7.385834097E-1,8.526919258E-2,-3.204244751E-1,5.869854065E-1,8.477823356E1,-1.778300331E1,-3.498933473E1,8.259748576E1
5.020743786E1,7.360453171E-1,8.449934739E-2,-3.170909641E-1,5.920730292E-1,8.520876403E1,-1.774539243E1,-3.453059373E1,8.318166915E1
5.021242276E1,7.324045574E-1,8.693572848E-2,-3.137418195E-1,5.979898111E-1,8.582328565E1,-1.746189389E1,-3.430133081E1,8.388846718E1
5.021740771E1,7.280543467E-1,9.066854970E-2,-3.129814166E-1,6.031241291E-1,8.655293978E1,-1.731235501E1,-3.440949563E1,8.467487234E1
5.022239047E1,7.237311218E-1,9.104420929E-2,-3.170718541E-1,6.061267645E-1,8.727321155E1,-1.789306001E1,-3.470269553E1,8.552453797E1
5.022737526E1,7.206935238E-1,8.864981202E-2,-3.211265002E-1,6.079636720E-1,8.777646247E1,-1.865614886E1,-3.479621414E1,8.619352285E1
5.023236010E1,7.182020596E-1,8.535749459E-2,-3.233043209E-1,6.102247256E-1,8.818752407E1,-1.930561544E1,-3.465057914E1,8.678050320E1
5.023734490E1,7.156391695E-1,8.300194476E-2,-3.230615746E-1,6.136794565E-1,8.860878814E1,-1.965649285E1,-3.435121237E1,8.735789543E1
5.024232224E1,7.136596834E-1,8.326593917E-2,-3.183649004E-1,6.183853409E-1,8.893307446E1,-1.933563386E1,-3.387543930E1,8.775751354E1
5.024730662E1,7.106550964E-1,8.524404058E-2,-3.147791821E-1,6.233914132E-1,8.942351841E1,-1.901402823E1,-3.361982152E1,8.830754010E1
5.025229104E1,7.076863476E-1,8.736301095E-2,-3.127635024E-1,6.274764771E-1,8.990603870E1,-1.881450638E1,-3.352586640E1,8.883807363E1
5.025727552E1,7.049881381E-1,8.901119283E-2,-3.115470116E-1,6.308781120E-1,9.034282849E1,-1.871184118E1,-3.347577210E1,8.932252510E1
5.026226125E1,7.028837693E-1,8.991103640E-2,-3.108057306E-1,6.334589254E-1,9.068234089E1,-1.868421692E1,-3.342400768E1,8.970760985E1
5.026724568E1,7.008084012E-1,9.014751878E-2,-3.105955150E-1,6.358234313E-1,9.101620365E1,-1.876120546E1,-3.336507163E1,9.010167050E1
5.027223021E1,6.986522831E-1,8.959410427E-2,-3.113156279E-1,6.379188535E-1,9.136204751E1,-1.899617154E1,-3.331970850E1,9.052905390E1
5.027721469E1,6.964060722E-1,8.912780211E-2,-3.127546301E-1,6.397338188E-1,9.172126169E1,-1.929345120E1,-3.334263346E1,9.097049855E1
5.028219828E1,6.940019378E-1,8.776404285E-2,-3.143417583E-1,6.417538797E-1,9.210452437E1,-1.969134963E1,-3.329524203E1,9.146142815E1
5.028718266E1,6.912034018E-1,8.694752611E-2,-3.153807828E-1,6.443701940E-1,9.254911161E1,-2.001188416E1,-3.323246941E1,9.201125097E1
5.029216714E1,6.883803133E-1,8.749713851E-2,-3.132851199E-1,6.483280255E-1,9.299593401E1,-1.992351456E1,-3.300910561E1,9.252565108E1
5.029715156E1,6.846889765E-1,9.074938321E-2,-3.094909457E-1,6.535907813E-1,9.357769635E1,-1.948990506E1,-3.284962227E1,9.313412759E1
5.030213740E1,6.806062875E-1,9.509632879E-2,-3.058044223E-1,6.589502447E-1,9.421792266E1,-1.899188712E1,-3.279210112E1,9.378298911E1
5.030712182E1,6.763754383E-1,9.991431467E-2,-3.023442228E-1,6.641696825E-1,9.487789564E1,-1.848149670E1,-3.280056708E1,9.443963584E1
5.031210635E1,6.723180795E-1,1.043749182E-1,-2.993768263E-1,6.689303344E-1,9.550754324E1,-1.803766210E1,-3.283298307E1,9.506540889E1
5.031709088E1,6.682769263E-1,1.080062213E-1,-2.974983439E-1,6.732275554E-1,9.613156792E1,-1.776554707E1,-3.289137735E1,9.570564075E1
5.032205240E1,6.642437739E-1,1.108037695E-1,-2.978410670E-1,6.766043396E-1,9.675132818E1,-1.777535624E1,-3.306695844E1,9.637184634E1
5.032703573E1,6.606492635E-1,1.118565167E-1,-2.997991014E-1,6.790811212E-1,9.730118374E1,-1.806503063E1,-3.323288590E1,9.700853987E1
5.033201906E1,6.579271325E-1,1.110337434E-1,-3.017369777E-1,6.809979386E-1,9.771604982E1,-1.846372599E1,-3.324836670E1,9.753092459E1
5.033700245E1,6.552542510E-1,1.076376016E-1,-3.051635471E-1,6.825915491E-1,9.812213716E1,-1.921521941E1,-3.315216643E1,9.811012935E1
5.034198375E1,6.529788579E-1,1.028397018E-1,-3.086545144E-1,6.839407852E-1,9.846685333E1,-2.006262282E1,-3.294012252E1,9.864069035E1
5.034696693E1,6.510423933E-1,9.925916045E-2,-3.091987879E-1,6.860667102E-1,9.875951992E1,-2.049939076E1,-3.260197669E1,9.905489661E1
5.035195021E1,6.486826425E-1,9.892410271E-2,-3.063689580E-1,6.896106966E-1,9.911529551E1,-2.036226649E1,-3.227006716E1,9.945158081E1
5.035693344E1,6.466948110E-1,1.003605697E-1,-3.004516681E-1,6.938604850E-1,9.941426835E1,-1.975984340E1,-3.186189054E1,9.972226069E1
5.036191875E1,6.440019331E-1,1.035179428E-1,-2.960163885E-1,6.977964197E-1,9.981822994E1,-1.920269581E1,-3.171801599E1,1.000942610E2
5.036690208E1,6.414249173E-1,1.060441160E-1,-2.934223911E-1,7.008794628E-1,1.002036915E2,-1.887118031E1,-3.167262935E1,1.004701287E2
5.037188542E1,6.392306711E-1,1.076938328E-1,-2.921359675E-1,7.031662421E-1,1.005310471E2,-1.871927361E1,-3.166406123E1,1.008057937E2
5.037686880E1,6.371963984E-1,1.079460733E-1,-2.912327616E-1,7.053452160E-1,1.008338435E2,-1.870624654E1,-3.156216961E1,1.011420824E2
5.038185302E1,6.354935618E-1,1.089236643E-1,-2.889694826E-1,7.076582554E-1,1.010867987E2,-1.848513621E1,-3.142875599E1,1.013937162E2
5.038683635E1,6.333032394E-1,1.108869868E-1,-2.867713558E-1,7.102064999E-1,1.014114956E2,-1.821673810E1,-3.138135032E1,1.017094944E2
5.039181979E1,6.309490189E-1,1.143018529E-1,-2.849383598E-1,7.124945987E-1,1.017596516E2,-1.788033966E1,-3.149620325E1,1.020271906E2
5.039680318E1,6.283911104E-1,1.171953850E-1,-2.841508418E-1,7.145964968E-1,1.021369578E2,-1.769866481E1,-3.164202931E1,1.023976870E2
5.040179151E1,6.257260648E-1,1.192029500E-1,-2.860200133E-1,7.158562011E-1,1.025290029E2,-1.785860876E1,-3.191122818E1,1.028311247E2
5.040677510E1,6.231022181E-1,1.182245924E-1,-2.906304071E-1,7.164499550E-1,1.029139391E2,-1.852528434E1,-3.211287409E1,1.033473019E2
5.041175875E1,6.212130740E-1,1.163807599E-1,-2.931647713E-1,7.173592212E-1,1.031904524E2,-1.901286157E1,-3.208719207E1,1.037306816E2
5.041674240E1,6.189702190E-1,1.139878534E-1,-2.932207805E-1,7.196556199E-1,1.035180533E2,-1.930315197E1,-3.180661128E1,1.041509925E2
5.042173662E1,6.165597220E-1,1.135273542E-1,-2.897928955E-1,7.231775209E-1,1.038693198E2,-1.909726825E1,-3.143628772E1,1.045209419E2
5.042672073E1,6.135810462E-1,1.163400876E-1,-2.833880989E-1,7.277873791E-1,1.043022224E2,-1.836849936E1,-3.113824863E1,1.048917525E2
5.043170490E1,6.100574487E-1,1.208253456E-1,-2.772226842E-1,7.323788149E-1,1.048126860E2,-1.756460841E1,-3.101238677E1,1.053213707E2
5.043668906E1,6.061385823E-1,1.252887842E-1,-2.724292554E-1,7.366688811E-1,1.053783640E2,-1.691975140E1,-3.098759386E1,1.058262151E2
5.044166495E1,6.018127768E-1,1.295486322E-1,-2.700958393E-1,7.403288264E-1,1.060003223E2,-1.656026919E1,-3.112530327E1,1.064266400E2
5.044664865E1,5.973804013E-1,1.318664259E-1,-2.710862005E-1,7.431420953E-1,1.066349756E2,-1.669206098E1,-3.132381014E1,1.071220328E2
5.045163240E1,5.938316984E-1,1.326414180E-1,-2.722529120E-1,7.454183524E-1,1.071412175E2,-1.691660901E1,-3.140549653E1,1.077033734E2
5.045661615E1,5.905070850E-1,1.324676610E-1,-2.723473523E-1,7.480512155E-1,1.076139985E2,-1.708763817E1,-3.132093423E1,1.082486783E2
5.046160130E1,5.873327051E-1,1.330215193E-1,-2.697928392E-1,7.513703434E-1,1.080640871E2,-1.692121416E1,-3.111872666E1,1.087151868E2
5.046658510E1,5.838877459E-1,1.336420701E-1,-2.656182431E-1,7.554216347E-1,1.085510937E2,-1.659008665E1,-3.080345743E1,1.091969412E2
5.047156891E1,5.799290677E-1,1.367121806E-1,-2.615012696E-1,7.593478400E-1,1.091088924E2,-1.611304343E1,-3.072570134E1,1.097148124E2
5.047655276E1,5.758819910E-1,1.396949429E-1,-2.588601222E-1,7.627822051E-1,1.096771560E2,-1.580050849E1,-3.074775410E1,1.102662277E2
5.048153552E1,5.716310830E-1,1.417676635E-1,-2.590430758E-1,7.655302211E-1,1.102719107E2,-1.585861703E1,-3.087781765E1,1.109074611E2
5.048651922E1,5.682875067E-1,1.418659101E-1,-2.604246327E-1,7.675300541E-1,1.107382110E2,-1.614236125E1,-3.091493017E1,1.114579413E2
5.049150297E1,5.651954418E-1,1.402636237E-1,-2.618228937E-1,7.696291320E-1,1.111682715E2,-1.653285525E1,-3.078808007E1,1.119962967E2
5.049648677E1,5.623872055E-1,1.382235195E-1,-2.630877452E-1,7.716214927E-1,1.115578996E2,-1.692437719E1,-3.061234369E1,1.124913562E2
5.050146896E1,5.592754695E-1,1.359563583E-1,-2.624902986E-1,7.744841257E-1,1.119885871E2,-1.714066741E1,-3.027831754E1,1.130016967E2
5.050645260E1,5.556187655E-1,1.356007235E-1,-2.601033161E-1,7.779758969E-1,1.124933112E2,-1.705718641E1,-3.000163784E1,1.135345860E2
5.051143630E1,5.517214039E-1,1.366047178E-1,-2.563885791E-1,7.817976337E-1,1.130296224E2,-1.674919310E1,-2.976901597E1,1.140595517E2
5.051641995E1,5.476307598E-1,1.386656330E-1,-2.534533975E-1,7.852603189E-1,1.135907509E2,-1.646288622E1,-2.969448076E1,1.146094529E2
5.052142047E1,5.438714551E-1,1.394510581E-1,-2.521975733E-1,7.881330007E-1,1.141048470E2,-1.642614692E1,-2.961293067E1,1.151525947E2
5.052640500E1,5.403043290E-1,1.397797592E-1,-2.509156959E-1,7.909324652E-1,1.145912835E2,-1.640706790E1,-2.948886294E1,1.156698013E2
5.053138953E1,5.364712853E-1,1.404473757E-1,-2.491708715E-1,7.939691250E-1,1.151125090E2,-1.632538461E1,-2.936475857E1,1.162122336E2
5.053637406E1,5.321093141E-1,1.417735336E-1,-2.465310020E-1,7.974850520E-1,1.157038325E2,-1.612425238E1,-2.924121329E1,1.168071545E2
5.054134766E1,5.271887136E-1,1.443025151E-1,-2.438609144E-1,8.011121637E-1,1.163685928E2,-1.586566668E1,-2.923064281E1,1.174665234E2
5.054633156E1,5.222944194E-1,1.469210700E-1,-2.408820065E-1,8.047351102E-1,1.170274343E2,-1.556650678E1,-2.921497174E1,1.181110790E2
5.055131557E1,5.168004418E-1,1.495111557E-1,-2.399313375E-1,8.080820942E-1,1.177642497E2,-1.551500303E1,-2.931612207E1,1.188803579E2
5.055629953E1,5.115333156E-1,1.516333571E-1,-2.408866793E-1,8.107494063E-1,1.184679656E2,-1.569530930E1,-2.949294797E1,1.196565630E2
5.056127698E1,5.066994219E-1,1.516762770E-1,-2.418358192E-1,8.134896677E-1,1.191115422E2,-1.598366974E1,-2.946226965E1,1.203928774E2
5.056626057E1,5.014922262E-1,1.513852855E-1,-2.424220652E-1,8.165902184E-1,1.198024518E2,-1.626433011E1,-2.936589287E1,1.211779052E2
5.057124422E1,4.961711370E-1,1.515775047E-1,-2.414470193E-1,8.200864587E-1,1.205059878E2,-1.634467979E1,-2.922308989E1,1.219383151E2
5.057622786E1,4.903638564E-1,1.527459172E-1,-2.386820158E-1,8.241619189E-1,1.212710008E2,-1.618458370E1,-2.906862312E1,1.227181639E2
5.058122188E1,4.837974188E-1,1.550184862E-1,-2.357800056E-1,8.284425843E-1,1.221325749E2,-1.597373434E1,-2.901164341E1,1.235894626E2
5.058620599E1,4.767947224E-1,1.583498033E-1,-2.342317950E-1,8.323025884E-1,1.230474626E2,-1.587399607E1,-2.914036734E1,1.245372941E2
5.059119016E1,4.700817605E-1,1.611999082E-1,-2.333937483E-1,8.358020616E-1,1.239207922E2,-1.587273341E1,-2.926769783E1,1.254598422E2
5.059617432E1,4.632660290E-1,1.623840573E-1,-2.347686461E-1,8.389872985E-1,1.248038799E2,-1.621906367E1,-2.934038439E1,1.264599979E2
5.060115552E1,4.567440318E-1,1.630608883E-1,-2.371871782E-1,8.417471584E-1,1.256455909E2,-1.670283906E1,-2.941815166E1,1.274440904E2
5.060613948E1,4.506332151E-1,1.630475359E-1,-2.372711915E-1,8.450133657E-1,1.264313647E2,-1.693678695E1,-2.930110392E1,1.283172491E2
5.061112349E1,4.442730076E-1,1.632583349E-1,-2.348601283E-1,8.490046707E-1,1.272463292E2,-1.687629259E1,-2.907133739E1,1.291605125E2
5.061610750E1,4.373887252E-1,1.650773309E-1,-2.310573297E-1,8.532602700E-1,1.281252203E2,-1.659144708E1,-2.893595019E1,1.300289297E2
5.062109771E1,4.303338640E-1,1.686562778E-1,-2.274757194E-1,8.571012907E-1,1.290225003E2,-1.625349831E1,-2.900539923E1,1.309100850E2
